x1km_square,species,n_observed
SN6634,Panurgus calcaratus,0
SN6634,Parasyrphus punctulatus,0
SN6634,Parhelophilus frutetorum,0
SN6634,Parhelophilus versicolor,0
SN6634,Pipiza bimaculata,0
SN6634,Pipizella viduata,0
SN6634,Platycheirus albimanus,6
SN6634,Platycheirus clypeatus,1
SN6634,Platycheirus granditarsus,16
SN6634,Platycheirus manicatus,0
SN6634,Platycheirus nielseni,0
SN6634,Platycheirus peltatus,0
SN6634,Platycheirus ramsarensis,0
SN6634,Platycheirus rosarum,0
SN6634,Platycheirus scutatus,0
SN6634,Platycheirus tarsalis,0
SN6634,Rhingia campestris,6
SN6634,Rhingia rostrata,0
SN6634,Riponnensia splendens,0
SN6634,Scaeva pyrastri,0
SN6634,Scaeva selenitica,0
SN6634,Sericomyia lappona,0
SN6634,Sericomyia silentis,4
SN6634,Sericomyia superbiens,0
SN6634,Sphaerophoria fatarum,0
SN6634,Sphaerophoria interrupta,0
SN6634,Sphaerophoria philanthus,0
SN6634,Sphaerophoria rueppellii,0
SN6634,Sphaerophoria scripta,0
SN6634,Sphaerophoria taeniata,0
SN6634,Sphecodes crassus,0
SN6634,Sphecodes ephippius,0
SN6634,Sphecodes ferruginatus,0
SN6634,Sphecodes geoffrellus,0
SN6634,Sphecodes monilicornis,0
SN6634,Sphecodes niger,0
SN6634,Sphegina clunipes,0
SN6634,Syritta pipiens,7
SN6634,Syrphus rectus,1
SN6634,Syrphus ribesii,1
SN6634,Syrphus torvus,0
SN6634,Syrphus vitripennis,2
SN6634,Tropidia scita,0
SN6634,Volucella bombylans,1
SN6634,Volucella inanis,0
SN6634,Volucella inflata,0
SN6634,Volucella pellucens,0
SN6634,Xanthogramma pedissequum,0
SN6634,Xanthogramma stackelbergi,0
SN6634,Xylota abiens,0
SN6634,Xylota jakutorum,0
SN6634,Xylota segnis,23
SN6634,Xylota sylvarum,0
SN6777,Anasimyia contracta,0
SN6777,Anasimyia lineata,0
SN6777,Anasimyia transfuga,0
SN6777,Andrena alfkenella,0
SN6777,Andrena angustior,1
SN6777,Andrena bicolor,0
SN6777,Andrena bucephala,0
SN6777,Andrena chrysosceles,0
SN6777,Andrena cineraria,1
SN6777,Andrena coitana,0
SN6777,Andrena denticulata,0
SN6777,Andrena dorsata,0
SN6777,Andrena flavipes,0
SN6777,Andrena fucata,0
SN6777,Andrena fulva,0
SN6777,Andrena haemorrhoa,1
SN6777,Andrena helvola,1
SN6777,Andrena humilis,0
SN6777,Andrena lapponica,0
SN6777,Andrena minutula,0
SN6777,Andrena nigriceps,0
SN6777,Andrena nigroaenea,0
SN6777,Andrena nitida,0
SN6777,Andrena scotica,0
SN6777,Andrena semilaevis,0
SN6777,Andrena subopaca,0
SN6777,Andrena synadelpha,0
SN6777,Andrena tarsata,0
SN6777,Andrena thoracica,0
SN6777,Andrena trimmerana,0
SN6777,Andrena wilkella,0
SN6777,Anthidium manicatum,0
SN6777,Anthophora furcata,0
SN6777,Anthophora plumipes,0
SN6777,Apis mellifera,19
SN6777,Arctophila superbiens,0
SN6777,Bombus barbutellus,0
SN6777,Bombus bohemicus,0
SN6777,Bombus campestris,0
SN6777,Bombus hortorum,3
SN6777,Bombus humilis,0
SN6777,Bombus hypnorum,2
SN6777,Bombus jonellus,0
SN6777,Bombus lapidarius,7
SN6777,Bombus lucorum,13
SN6777,Bombus monticola,0
SN6777,Bombus muscorum,0
SN6777,Bombus pascuorum,1
SN6777,Bombus pratorum,1
SN6777,Bombus ruderarius,0
SN6777,Bombus ruderatus,0
SN6777,Bombus rupestris,0
SN6777,Bombus soroeensis,0
SN6777,Bombus sylvestris,3
SN6777,Bombus terrestris,12
SN6777,Bombus vestalis,0
SN6777,Chalcosyrphus nemorum,0
SN6777,Cheilosia albitarsis,0
SN6777,Cheilosia bergenstammi,1
SN6777,Cheilosia fraterna,0
SN6777,Cheilosia illustrata,0
SN6777,Cheilosia lasiopa,0
SN6777,Cheilosia latifrons,0
SN6777,Cheilosia pagana,0
SN6777,Cheilosia proxima,0
SN6777,Cheilosia soror,0
SN6777,Cheilosia vernalis,0
SN6777,Chelostoma campanularum,0
SN6777,Chrysogaster cemiteriorum,0
SN6777,Chrysogaster virescens,0
SN6777,Chrysotoxum arcuatum,0
SN6777,Chrysotoxum bicinctum,0
SN6777,Chrysotoxum festivum,0
SN6777,Chrysotoxum verralli,0
SN6777,Coelioxys elongata,0
SN6777,Coelioxys inermis,0
SN6777,Colletes similis,0
SN6777,Colletes succinctus,0
SN6777,Dasypoda hirtipes,0
SN6777,Dasysyrphus albostriatus,1
SN6777,Dasysyrphus neovenustus,0
SN6777,Dasysyrphus tricinctus,0
SN6777,Dasysyrphus venustus,0
SN6777,Epistrophe grossulariae,0
SN6777,Episyrphus balteatus,29
SN6777,Eristalinus aeneus,0
SN6777,Eristalinus sepulchralis,0
SN6777,Eristalis abusiva,0
SN6777,Eristalis abusivus,0
SN6777,Eristalis arbustorum,13
SN6777,Eristalis horticola,1
SN6777,Eristalis intricaria,0
SN6777,Eristalis intricarius,1
SN6777,Eristalis nemorum,6
SN6777,Eristalis pertinax,0
SN6777,Eristalis rupium,0
SN6777,Eristalis tenax,8
SN6777,Eucera longicornis,0
SN6777,Eumerus funeralis,0
SN6777,Eumerus ornatus,0
SN6777,Eumerus strigatus,0
SN6777,Eupeodes corollae,6
SN6777,Eupeodes latifasciatus,2
SN6777,Eupeodes luniger,0
SN6777,Ferdinandea cuprea,2
SN6777,Halictus confusus,0
SN6777,Halictus eurygnathus,0
SN6777,Halictus rubicundus,5
SN6777,Halictus tumulorum,0
SN6777,Helophilus hybridus,1
SN6777,Helophilus pendulus,13
SN6777,Helophilus trivittatus,0
SN6777,Hylaeus brevicornis,0
SN6777,Hylaeus communis,0
SN6777,Hylaeus confusus,0
SN6777,Hylaeus dilatatus,0
SN6777,Hylaeus hyalinatus,0
SN6777,Hylaeus pectoralis,0
SN6777,Lasioglossum albipes,3
SN6777,Lasioglossum calceatum,8
SN6777,Lasioglossum cupromicans,0
SN6777,Lasioglossum fratellum,0
SN6777,Lasioglossum fulvicorne,0
SN6777,Lasioglossum laevigatum,0
SN6777,Lasioglossum lativentre,0
SN6777,Lasioglossum leucopus,0
SN6777,Lasioglossum leucozonium,0
SN6777,Lasioglossum malachurum,0
SN6777,Lasioglossum minutissimum,0
SN6777,Lasioglossum morio,1
SN6777,Lasioglossum parvulum,0
SN6777,Lasioglossum pauperatum,0
SN6777,Lasioglossum pauxillum,0
SN6777,Lasioglossum punctatissimum,0
SN6777,Lasioglossum puncticolle,0
SN6777,Lasioglossum quadrinotatum,0
SN6777,Lasioglossum rufitarse,0
SN6777,Lasioglossum smeathmanellum,0
SN6777,Lasioglossum villosulum,0
SN6777,Lasioglossum xanthopus,0
SN6777,Lasioglossum zonulum,0
SN6777,Lejogaster metallina,0
SN6777,Leucozona glaucia,0
SN6777,Leucozona laternaria,0
SN6777,Macropis europaea,0
SN6777,Megachile centuncularis,0
SN6777,Megachile ligniseca,0
SN6777,Megachile versicolor,0
SN6777,Megachile willughbiella,0
SN6777,Melangyna cincta,0
SN6777,Melangyna labiatarum,0
SN6777,Melangyna lasiophthalma,0
SN6777,Melangyna umbellatarum,0
SN6777,Melanogaster aerosa,0
SN6777,Melanogaster hirtella,0
SN6777,Melanostoma form,0
SN6777,Melanostoma mellinum,5
SN6777,Melanostoma scalare,0
SN6777,Meliscaeva auricollis,0
SN6777,Meliscaeva cinctella,0
SN6777,Melitta leporina,0
SN6777,Merodon equestris,1
SN6777,Myathropa florea,0
SN6777,Neoascia geniculata,0
SN6777,Neoascia meticulosa,0
SN6777,Neoascia podagrica,0
SN6777,Neoascia tenur,0
SN6777,Nomada fabriciana,0
SN6777,Nomada flava,0
SN6777,Nomada flavoguttata,0
SN6777,Nomada flavopicta,0
SN6777,Nomada fucata,0
SN6777,Nomada goodeniana,0
SN6777,Nomada lathburiana,0
SN6777,Nomada marshamella,0
SN6777,Nomada obtusifrons,0
SN6777,Nomada panzeri,0
SN6777,Nomada ruficornis,0
SN6777,Nomada striata,0
SN6777,Orthonevra nobilis,1
SN6777,Osmia bicolor,0
SN6777,Osmia bicornis,0
SN6777,Osmia caerulescens,0
SN6777,Osmia leaiana,0
SN6777,Osmia spinulosa,0
SN6777,Panurgus banksianus,0
SN6777,Panurgus calcaratus,0
SN6777,Parasyrphus punctulatus,0
SN6777,Parhelophilus frutetorum,0
SN6777,Parhelophilus versicolor,0
SN6777,Pipiza bimaculata,0
SN6777,Pipizella viduata,0
SN6777,Platycheirus albimanus,4
SN6777,Platycheirus clypeatus,0
SN6777,Platycheirus granditarsus,1
SN6777,Platycheirus manicatus,0
SN6777,Platycheirus nielseni,0
SN6777,Platycheirus peltatus,0
SN6777,Platycheirus ramsarensis,0
SN6777,Platycheirus rosarum,0
SN6777,Platycheirus scutatus,0
SN6777,Platycheirus tarsalis,0
SN6777,Rhingia campestris,2
SN6777,Rhingia rostrata,0
SN6777,Riponnensia splendens,0
SN6777,Scaeva pyrastri,0
SN6777,Scaeva selenitica,1
SN6777,Sericomyia lappona,0
SN6777,Sericomyia silentis,1
SN6777,Sericomyia superbiens,1
SN6777,Sphaerophoria fatarum,0
SN6777,Sphaerophoria interrupta,1
SN6777,Sphaerophoria philanthus,0
SN6777,Sphaerophoria rueppellii,0
SN6777,Sphaerophoria scripta,1
SN6777,Sphaerophoria taeniata,0
SN6777,Sphecodes crassus,0
SN6777,Sphecodes ephippius,0
SN6777,Sphecodes ferruginatus,0
SN6777,Sphecodes geoffrellus,0
SN6777,Sphecodes monilicornis,0
SN6777,Sphecodes niger,0
SN6777,Sphegina clunipes,0
SN6777,Syritta pipiens,0
SN6777,Syrphus rectus,1
SN6777,Syrphus ribesii,8
SN6777,Syrphus torvus,0
SN6777,Syrphus vitripennis,3
SN6777,Tropidia scita,0
SN6777,Volucella bombylans,1
SN6777,Volucella inanis,0
SN6777,Volucella inflata,0
SN6777,Volucella pellucens,0
SN6777,Xanthogramma pedissequum,0
SN6777,Xanthogramma stackelbergi,0
SN6777,Xylota abiens,0
SN6777,Xylota jakutorum,0
SN6777,Xylota segnis,10
SN6777,Xylota sylvarum,0
SN7659,Anasimyia contracta,0
SN7659,Anasimyia lineata,0
SN7659,Anasimyia transfuga,0
SN7659,Andrena alfkenella,0
SN7659,Andrena angustior,0
SN7659,Andrena bicolor,0
SN7659,Andrena bucephala,0
SN7659,Andrena chrysosceles,0
SN7659,Andrena cineraria,0
SN7659,Andrena coitana,0
SN7659,Andrena denticulata,0
SN7659,Andrena dorsata,0
SN7659,Andrena flavipes,0
SN7659,Andrena fucata,0
SN7659,Andrena fulva,0
SN7659,Andrena haemorrhoa,0
SN7659,Andrena helvola,0
SN7659,Andrena humilis,0
SN7659,Andrena lapponica,0
SN7659,Andrena minutula,0
SN7659,Andrena nigriceps,0
SN7659,Andrena nigroaenea,0
SN7659,Andrena nitida,0
SN7659,Andrena scotica,0
SN7659,Andrena semilaevis,0
SN7659,Andrena subopaca,0
SN7659,Andrena synadelpha,0
SN7659,Andrena tarsata,0
SN7659,Andrena thoracica,0
SN7659,Andrena trimmerana,0
SN7659,Andrena wilkella,0
SN7659,Anthidium manicatum,0
SN7659,Anthophora furcata,0
SN7659,Anthophora plumipes,0
SN7659,Apis mellifera,0
SN7659,Arctophila superbiens,0
SN7659,Bombus barbutellus,0
SN7659,Bombus bohemicus,0
SN7659,Bombus campestris,0
SN7659,Bombus hortorum,22
SN7659,Bombus humilis,0
SN7659,Bombus hypnorum,0
SN7659,Bombus jonellus,1
SN7659,Bombus lapidarius,0
SN7659,Bombus lucorum,42
SN7659,Bombus monticola,2
SN7659,Bombus muscorum,0
SN7659,Bombus pascuorum,1
SN7659,Bombus pratorum,19
SN7659,Bombus ruderarius,0
SN7659,Bombus ruderatus,0
SN7659,Bombus rupestris,0
SN7659,Bombus soroeensis,0
SN7659,Bombus sylvestris,12
SN7659,Bombus terrestris,7
SN7659,Bombus vestalis,0
SN7659,Chalcosyrphus nemorum,0
SN7659,Cheilosia albitarsis,0
SN7659,Cheilosia bergenstammi,0
SN7659,Cheilosia fraterna,2
SN7659,Cheilosia illustrata,0
SN7659,Cheilosia lasiopa,0
SN7659,Cheilosia latifrons,0
SN7659,Cheilosia pagana,0
SN7659,Cheilosia proxima,0
SN7659,Cheilosia soror,0
SN7659,Cheilosia vernalis,0
SN7659,Chelostoma campanularum,0
SN7659,Chrysogaster cemiteriorum,0
SN7659,Chrysogaster virescens,1
SN7659,Chrysotoxum arcuatum,2
SN7659,Chrysotoxum bicinctum,0
SN7659,Chrysotoxum festivum,0
SN7659,Chrysotoxum verralli,0
SN7659,Coelioxys elongata,0
SN7659,Coelioxys inermis,0
SN7659,Colletes similis,0
SN7659,Colletes succinctus,0
SN7659,Dasypoda hirtipes,0
SN7659,Dasysyrphus albostriatus,0
SN7659,Dasysyrphus neovenustus,0
SN7659,Dasysyrphus tricinctus,0
SN7659,Dasysyrphus venustus,0
SN7659,Epistrophe grossulariae,0
SN7659,Episyrphus balteatus,12
SN7659,Eristalinus aeneus,0
SN7659,Eristalinus sepulchralis,0
SN7659,Eristalis abusiva,0
SN7659,Eristalis abusivus,0
SN7659,Eristalis arbustorum,1
SN7659,Eristalis horticola,0
SN7659,Eristalis intricaria,0
SN7659,Eristalis intricarius,1
SN7659,Eristalis nemorum,3
SN7659,Eristalis pertinax,19
SN7659,Eristalis rupium,0
SN7659,Eristalis tenax,39
SN7659,Eucera longicornis,0
SN7659,Eumerus funeralis,0
SN7659,Eumerus ornatus,0
SN7659,Eumerus strigatus,0
SN7659,Eupeodes corollae,13
SN7659,Eupeodes latifasciatus,11
SN7659,Eupeodes luniger,3
SN7659,Ferdinandea cuprea,0
SN7659,Halictus confusus,0
SN7659,Halictus eurygnathus,0
SN7659,Halictus rubicundus,0
SN7659,Halictus tumulorum,0
SN7659,Helophilus hybridus,0
SN7659,Helophilus pendulus,2
SN7659,Helophilus trivittatus,0
SN7659,Hylaeus brevicornis,0
SN7659,Hylaeus communis,0
SN7659,Hylaeus confusus,0
SN7659,Hylaeus dilatatus,0
SN7659,Hylaeus hyalinatus,0
SN7659,Hylaeus pectoralis,0
SN7659,Lasioglossum albipes,0
SN7659,Lasioglossum calceatum,0
SN7659,Lasioglossum cupromicans,0
SN7659,Lasioglossum fratellum,0
SN7659,Lasioglossum fulvicorne,0
SN7659,Lasioglossum laevigatum,0
SN7659,Lasioglossum lativentre,0
SN7659,Lasioglossum leucopus,0
SN7659,Lasioglossum leucozonium,0
SN7659,Lasioglossum malachurum,0
SN7659,Lasioglossum minutissimum,0
SN7659,Lasioglossum morio,0
SN7659,Lasioglossum parvulum,0
SN7659,Lasioglossum pauperatum,0
SN7659,Lasioglossum pauxillum,0
SN7659,Lasioglossum punctatissimum,0
SN7659,Lasioglossum puncticolle,0
SN7659,Lasioglossum quadrinotatum,0
SN7659,Lasioglossum rufitarse,0
SN7659,Lasioglossum smeathmanellum,0
SN7659,Lasioglossum villosulum,0
SN7659,Lasioglossum xanthopus,0
SN7659,Lasioglossum zonulum,0
SN7659,Lejogaster metallina,0
SN7659,Leucozona glaucia,0
SN7659,Leucozona laternaria,0
SN7659,Macropis europaea,0
SN7659,Megachile centuncularis,0
SN7659,Megachile ligniseca,0
SN7659,Megachile versicolor,0
SN7659,Megachile willughbiella,0
SN7659,Melangyna cincta,0
SN7659,Melangyna labiatarum,0
SN7659,Melangyna lasiophthalma,1
SN7659,Melangyna umbellatarum,0
SN7659,Melanogaster aerosa,0
SN7659,Melanogaster hirtella,11
SN7659,Melanostoma form,0
SN7659,Melanostoma mellinum,14
SN7659,Melanostoma scalare,2
SN7659,Meliscaeva auricollis,1
SN7659,Meliscaeva cinctella,4
SN7659,Melitta leporina,0
SN7659,Merodon equestris,0
SN7659,Myathropa florea,0
SN7659,Neoascia geniculata,0
SN7659,Neoascia meticulosa,0
SN7659,Neoascia podagrica,0
SN7659,Neoascia tenur,1
SN7659,Nomada fabriciana,0
SN7659,Nomada flava,0
SN7659,Nomada flavoguttata,0
SN7659,Nomada flavopicta,0
SN7659,Nomada fucata,0
SN7659,Nomada goodeniana,0
SN7659,Nomada lathburiana,0
SN7659,Nomada marshamella,0
SN7659,Nomada obtusifrons,0
SN7659,Nomada panzeri,0
SN7659,Nomada ruficornis,0
SN7659,Nomada striata,0
SN7659,Orthonevra nobilis,0
SN7659,Osmia bicolor,0
SN7659,Osmia bicornis,0
SN7659,Osmia caerulescens,0
SN7659,Osmia leaiana,0
SN7659,Osmia spinulosa,0
SN7659,Panurgus banksianus,0
SN7659,Panurgus calcaratus,0
SN7659,Parasyrphus punctulatus,0
SN7659,Parhelophilus frutetorum,0
SN7659,Parhelophilus versicolor,0
SN7659,Pipiza bimaculata,0
SN7659,Pipizella viduata,0
SN7659,Platycheirus albimanus,36
SN7659,Platycheirus clypeatus,0
SN7659,Platycheirus granditarsus,3
SN7659,Platycheirus manicatus,0
SN7659,Platycheirus nielseni,0
SN7659,Platycheirus peltatus,0
SN7659,Platycheirus ramsarensis,0
SN7659,Platycheirus rosarum,0
SN7659,Platycheirus scutatus,1
SN7659,Platycheirus tarsalis,0
SN7659,Rhingia campestris,0
SN7659,Rhingia rostrata,0
SN7659,Riponnensia splendens,0
SN7659,Scaeva pyrastri,1
SN7659,Scaeva selenitica,0
SN7659,Sericomyia lappona,6
SN7659,Sericomyia silentis,39
SN7659,Sericomyia superbiens,0
SN7659,Sphaerophoria fatarum,0
SN7659,Sphaerophoria interrupta,2
SN7659,Sphaerophoria philanthus,1
SN7659,Sphaerophoria rueppellii,0
SN7659,Sphaerophoria scripta,1
SN7659,Sphaerophoria taeniata,0
SN7659,Sphecodes crassus,0
SN7659,Sphecodes ephippius,0
SN7659,Sphecodes ferruginatus,0
SN7659,Sphecodes geoffrellus,0
SN7659,Sphecodes monilicornis,0
SN7659,Sphecodes niger,0
SN7659,Sphegina clunipes,0
SN7659,Syritta pipiens,0
SN7659,Syrphus rectus,0
SN7659,Syrphus ribesii,13
SN7659,Syrphus torvus,3
SN7659,Syrphus vitripennis,0
SN7659,Tropidia scita,0
SN7659,Volucella bombylans,0
SN7659,Volucella inanis,0
SN7659,Volucella inflata,0
SN7659,Volucella pellucens,1
SN7659,Xanthogramma pedissequum,0
SN7659,Xanthogramma stackelbergi,0
SN7659,Xylota abiens,0
SN7659,Xylota jakutorum,5
SN7659,Xylota segnis,59
SN7659,Xylota sylvarum,0
SO1474,Anasimyia contracta,0
SO1474,Anasimyia lineata,0
SO1474,Anasimyia transfuga,0
SO1474,Andrena alfkenella,0
SO1474,Andrena angustior,0
SO1474,Andrena bicolor,0
SO1474,Andrena bucephala,2
SO1474,Andrena chrysosceles,2
SO1474,Andrena cineraria,1
SO1474,Andrena coitana,0
SO1474,Andrena denticulata,0
SO1474,Andrena dorsata,0
SO1474,Andrena flavipes,0
SO1474,Andrena fucata,0
SO1474,Andrena fulva,0
SO1474,Andrena haemorrhoa,22
SO1474,Andrena helvola,9
SO1474,Andrena humilis,0
SO1474,Andrena lapponica,0
SO1474,Andrena minutula,0
SO1474,Andrena nigriceps,0
SO1474,Andrena nigroaenea,1
SO1474,Andrena nitida,1
SO1474,Andrena scotica,0
SO1474,Andrena semilaevis,0
SO1474,Andrena subopaca,0
SO1474,Andrena synadelpha,0
SO1474,Andrena tarsata,0
SO1474,Andrena thoracica,0
SO1474,Andrena trimmerana,0
SO1474,Andrena wilkella,0
SO1474,Anthidium manicatum,0
SO1474,Anthophora furcata,0
SO1474,Anthophora plumipes,0
SO1474,Apis mellifera,3
SO1474,Arctophila superbiens,0
SO1474,Bombus barbutellus,0
SO1474,Bombus bohemicus,0
SO1474,Bombus campestris,0
SO1474,Bombus hortorum,7
SO1474,Bombus humilis,0
SO1474,Bombus hypnorum,2
SO1474,Bombus jonellus,0
SO1474,Bombus lapidarius,4
SO1474,Bombus lucorum,7
SO1474,Bombus monticola,1
SO1474,Bombus muscorum,2
SO1474,Bombus pascuorum,4
SO1474,Bombus pratorum,7
SO1474,Bombus ruderarius,0
SO1474,Bombus ruderatus,0
SO1474,Bombus rupestris,0
SO1474,Bombus soroeensis,0
SO1474,Bombus sylvestris,0
SO1474,Bombus terrestris,2
SO1474,Bombus vestalis,0
SO1474,Chalcosyrphus nemorum,0
SO1474,Cheilosia albitarsis,2
SO1474,Cheilosia bergenstammi,0
SO1474,Cheilosia fraterna,1
SO1474,Cheilosia illustrata,0
SO1474,Cheilosia lasiopa,0
SO1474,Cheilosia latifrons,0
SO1474,Cheilosia pagana,0
SO1474,Cheilosia proxima,0
SO1474,Cheilosia soror,0
SO1474,Cheilosia vernalis,0
SO1474,Chelostoma campanularum,0
SO1474,Chrysogaster cemiteriorum,0
SO1474,Chrysogaster virescens,0
SO1474,Chrysotoxum arcuatum,0
SO1474,Chrysotoxum bicinctum,0
SO1474,Chrysotoxum festivum,0
SO1474,Chrysotoxum verralli,0
SO1474,Coelioxys elongata,0
SO1474,Coelioxys inermis,0
SO1474,Colletes similis,0
SO1474,Colletes succinctus,0
SO1474,Dasypoda hirtipes,0
SO1474,Dasysyrphus albostriatus,1
SO1474,Dasysyrphus neovenustus,0
SO1474,Dasysyrphus tricinctus,0
SO1474,Dasysyrphus venustus,0
SO1474,Epistrophe grossulariae,0
SO1474,Episyrphus balteatus,8
SO1474,Eristalinus aeneus,0
SO1474,Eristalinus sepulchralis,0
SO1474,Eristalis abusiva,0
SO1474,Eristalis abusivus,1
SO1474,Eristalis arbustorum,14
SO1474,Eristalis horticola,2
SO1474,Eristalis intricaria,0
SO1474,Eristalis intricarius,1
SO1474,Eristalis nemorum,1
SO1474,Eristalis pertinax,11
SO1474,Eristalis rupium,0
SO1474,Eristalis tenax,7
SO1474,Eucera longicornis,0
SO1474,Eumerus funeralis,0
SO1474,Eumerus ornatus,0
SO1474,Eumerus strigatus,2
SO1474,Eupeodes corollae,3
SO1474,Eupeodes latifasciatus,0
SO1474,Eupeodes luniger,0
SO1474,Ferdinandea cuprea,0
SO1474,Halictus confusus,0
SO1474,Halictus eurygnathus,0
SO1474,Halictus rubicundus,12
SO1474,Halictus tumulorum,1
SO1474,Helophilus hybridus,0
SO1474,Helophilus pendulus,1
SO1474,Helophilus trivittatus,0
SO1474,Hylaeus brevicornis,0
SO1474,Hylaeus communis,1
SO1474,Hylaeus confusus,2
SO1474,Hylaeus dilatatus,0
SO1474,Hylaeus hyalinatus,0
SO1474,Hylaeus pectoralis,0
SO1474,Lasioglossum albipes,1
SO1474,Lasioglossum calceatum,3
SO1474,Lasioglossum cupromicans,0
SO1474,Lasioglossum fratellum,5
SO1474,Lasioglossum fulvicorne,2
SO1474,Lasioglossum laevigatum,0
SO1474,Lasioglossum lativentre,2
SO1474,Lasioglossum leucopus,0
SO1474,Lasioglossum leucozonium,1
SO1474,Lasioglossum malachurum,0
SO1474,Lasioglossum minutissimum,0
SO1474,Lasioglossum morio,1
SO1474,Lasioglossum parvulum,0
SO1474,Lasioglossum pauperatum,0
SO1474,Lasioglossum pauxillum,0
SO1474,Lasioglossum punctatissimum,0
SO1474,Lasioglossum puncticolle,0
SO1474,Lasioglossum quadrinotatum,0
SO1474,Lasioglossum rufitarse,0
SO1474,Lasioglossum smeathmanellum,0
SO1474,Lasioglossum villosulum,0
SO1474,Lasioglossum xanthopus,0
SO1474,Lasioglossum zonulum,0
SO1474,Lejogaster metallina,1
SO1474,Leucozona glaucia,0
SO1474,Leucozona laternaria,0
SO1474,Macropis europaea,0
SO1474,Megachile centuncularis,0
SO1474,Megachile ligniseca,0
SO1474,Megachile versicolor,0
SO1474,Megachile willughbiella,0
SO1474,Melangyna cincta,0
SO1474,Melangyna labiatarum,0
SO1474,Melangyna lasiophthalma,0
SO1474,Melangyna umbellatarum,0
SO1474,Melanogaster aerosa,0
SO1474,Melanogaster hirtella,16
SO1474,Melanostoma form,0
SO1474,Melanostoma mellinum,5
SO1474,Melanostoma scalare,1
SO1474,Meliscaeva auricollis,0
SO1474,Meliscaeva cinctella,0
SO1474,Melitta leporina,0
SO1474,Merodon equestris,0
SO1474,Myathropa florea,1
SO1474,Neoascia geniculata,0
SO1474,Neoascia meticulosa,0
SO1474,Neoascia podagrica,14
SO1474,Neoascia tenur,0
SO1474,Nomada fabriciana,0
SO1474,Nomada flava,3
SO1474,Nomada flavoguttata,0
SO1474,Nomada flavopicta,0
SO1474,Nomada fucata,0
SO1474,Nomada goodeniana,0
SO1474,Nomada lathburiana,0
SO1474,Nomada marshamella,2
SO1474,Nomada obtusifrons,0
SO1474,Nomada panzeri,1
SO1474,Nomada ruficornis,2
SO1474,Nomada striata,0
SO1474,Orthonevra nobilis,0
SO1474,Osmia bicolor,0
SO1474,Osmia bicornis,0
SO1474,Osmia caerulescens,0
SO1474,Osmia leaiana,0
SO1474,Osmia spinulosa,0
SO1474,Panurgus banksianus,0
SO1474,Panurgus calcaratus,0
SO1474,Parasyrphus punctulatus,0
SO1474,Parhelophilus frutetorum,0
SO1474,Parhelophilus versicolor,0
SO1474,Pipiza bimaculata,0
SO1474,Pipizella viduata,0
SO1474,Platycheirus albimanus,3
SO1474,Platycheirus clypeatus,0
SO1474,Platycheirus granditarsus,2
SO1474,Platycheirus manicatus,6
SO1474,Platycheirus nielseni,0
SO1474,Platycheirus peltatus,0
SO1474,Platycheirus ramsarensis,0
SO1474,Platycheirus rosarum,0
SO1474,Platycheirus scutatus,0
SO1474,Platycheirus tarsalis,0
SO1474,Rhingia campestris,20
SO1474,Rhingia rostrata,0
SO1474,Riponnensia splendens,0
SO1474,Scaeva pyrastri,0
SO1474,Scaeva selenitica,0
SO1474,Sericomyia lappona,0
SO1474,Sericomyia silentis,3
SO1474,Sericomyia superbiens,0
SO1474,Sphaerophoria fatarum,0
SO1474,Sphaerophoria interrupta,1
SO1474,Sphaerophoria philanthus,0
SO1474,Sphaerophoria rueppellii,0
SO1474,Sphaerophoria scripta,0
SO1474,Sphaerophoria taeniata,0
SO1474,Sphecodes crassus,0
SO1474,Sphecodes ephippius,0
SO1474,Sphecodes ferruginatus,0
SO1474,Sphecodes geoffrellus,0
SO1474,Sphecodes monilicornis,0
SO1474,Sphecodes niger,0
SO1474,Sphegina clunipes,0
SO1474,Syritta pipiens,9
SO1474,Syrphus rectus,0
SO1474,Syrphus ribesii,3
SO1474,Syrphus torvus,0
SO1474,Syrphus vitripennis,4
SO1474,Tropidia scita,0
SO1474,Volucella bombylans,4
SO1474,Volucella inanis,0
SO1474,Volucella inflata,0
SO1474,Volucella pellucens,0
SO1474,Xanthogramma pedissequum,0
SO1474,Xanthogramma stackelbergi,0
SO1474,Xylota abiens,0
SO1474,Xylota jakutorum,0
SO1474,Xylota segnis,3
SO1474,Xylota sylvarum,0
SO2568,Anasimyia contracta,0
