x1km_square,flower_species,n_observed_flowers,flower_genus
SN7659,Knautia arvensis,0,Knautia
SN7659,Lactuca serriola,0,Lactuca
SN7659,Lamium album,0,Lamium
SN7659,Lamium galeobdolon,0,Lamium
SN7659,Lamium purpureum,0,Lamium
SN7659,Lapsana communis,0,Lapsana
SN7659,Lathyrus aphaca,0,Lathyrus
SN7659,Lathyrus linifolius,0,Lathyrus
SN7659,Lathyrus pratensis,0,Lathyrus
SN7659,Leontodon hispidus,0,Leontodon
SN7659,Leontodon saxatilis,0,Leontodon
SN7659,Leucanthemum vulgare,0,Leucanthemum
SN7659,Ligusticum scoticum,0,Ligusticum
SN7659,Limonium vulgare,0,Limonium
SN7659,Linaria vulgaris,0,Linaria
SN7659,Linum catharticum,0,Linum
SN7659,Linum usitatissimum,0,Linum
SN7659,Lonicera caprifolium,0,Lonicera
SN7659,Lonicera periclymenum,0,Lonicera
SN7659,Lotus angustissimus,0,Lotus
SN7659,Lotus corniculatus,0,Lotus
SN7659,Lotus pedunculatus,0,Lotus
SN7659,Lotus subbiflorus,0,Lotus
SN7659,Luzula campestris,0,Luzula
SN7659,Lysimachia nemorum,0,Lysimachia
SN7659,Lysimachia punctata,0,Lysimachia
SN7659,Lysimachia vulgaris,0,Lysimachia
SN7659,Lythrum alatum,0,Lythrum
SN7659,Lythrum salicaria,0,Lythrum
SN7659,Malva sylvestris,0,Malva
SN7659,Matricaria chamomilla,0,Matricaria
SN7659,Matricaria discoidea,0,Matricaria
SN7659,Medicago lupulina,0,Medicago
SN7659,Melampyrum pratense,0,Melampyrum
SN7659,Mentha aquatica,0,Mentha
SN7659,Mentha arvensis,0,Mentha
SN7659,Mercurialis perennis,0,Mercurialis
SN7659,Myosotis arvensis,0,Myosotis
SN7659,Myosotis discolor,0,Myosotis
SN7659,Myosotis sylvatica,0,Myosotis
SN7659,Narthecium ossifragum,0,Narthecium
SN7659,Odontites vernus,0,Odontites
SN7659,Oenanthe crocata,0,Oenanthe
SN7659,Origanum vulgare,0,Origanum
SN7659,Ornithopus perpusillus,0,Ornithopus
SN7659,Oxalis acetosella,0,Oxalis
SN7659,Panicum miliaceum,0,Panicum
SN7659,Papaver rhoeas,0,Papaver
SN7659,Pedicularis sylvatica,0,Pedicularis
SN7659,Persicaria amplexicaulis,0,Persicaria
SN7659,Persicaria bistorta,0,Persicaria
SN7659,Persicaria hydropiper,0,Persicaria
SN7659,Persicaria lapathifolia,0,Persicaria
SN7659,Persicaria maculosa,0,Persicaria
SN7659,Peucedanum ostruthium,0,Peucedanum
SN7659,Picris echioides,0,Picris
SN7659,Picris hieracioides,0,Picris
SN7659,Pilosella officinarum,0,Pilosella
SN7659,Pimpinella saxifraga,0,Pimpinella
SN7659,Pinguicula vulgaris,0,Pinguicula
SN7659,Plantago lanceolata,0,Plantago
SN7659,Plantago major,0,Plantago
SN7659,Plantago maritima,0,Plantago
SN7659,Poa annua,0,Poa
SN7659,Polygala serpyllifolia,0,Polygala
SN7659,Polygala vulgaris,0,Polygala
SN7659,Polygonum aviculare,0,Polygonum
SN7659,Potentilla anglica,0,Potentilla
SN7659,Potentilla anserina,0,Potentilla
SN7659,Potentilla erecta,46,Potentilla
SN7659,Potentilla recta,0,Potentilla
SN7659,Potentilla reptans,0,Potentilla
SN7659,Prunella vulgaris,0,Prunella
SN7659,Prunus spinosa,0,Prunus
SN7659,Pulicaria dysenterica,0,Pulicaria
SN7659,Ranunculus acris,0,Ranunculus
SN7659,Ranunculus bulbosus,0,Ranunculus
SN7659,Ranunculus ficaria,0,Ranunculus
SN7659,Ranunculus flammula,0,Ranunculus
SN7659,Ranunculus repens,0,Ranunculus
SN7659,Ranunculus sardous,0,Ranunculus
SN7659,Raphanus raphanistrum,0,Raphanus
SN7659,Raphanus sativus,0,Raphanus
SN7659,Rhinanthus minor,0,Rhinanthus
SN7659,Rosa arvensis,0,Rosa
SN7659,Rosa canina,0,Rosa
SN7659,Rubus caesius,0,Rubus
SN7659,Rubus fruticosus,0,Rubus
SN7659,Rubus idaeus,0,Rubus
SN7659,Rumex acetosa,0,Rumex
SN7659,Rumex acetosella,0,Rumex
SN7659,Rumex crispus,0,Rumex
SN7659,Rumex obtusifolius,0,Rumex
SN7659,Rumex sanguineus,0,Rumex
SN7659,Sagina saginoides,0,Sagina
SN7659,Sambucus nigra,0,Sambucus
SN7659,Sanguisorba officinalis,0,Sanguisorba
SN7659,Scorzoneroides autumnalis,0,Scorzoneroides
SN7659,Scrophularia auriculata,0,Scrophularia
SN7659,Scrophularia nodosa,0,Scrophularia
SN7659,Sedum anglicum,0,Sedum
SN7659,Senecio erucifolius,0,Senecio
SN7659,Senecio jacobaea,0,Senecio
SN7659,Senecio vulgaris,0,Senecio
SN7659,Sherardia arvensis,0,Sherardia
SN7659,Silene dioica,0,Silene
SN7659,Silene latifolia,0,Silene
SN7659,Silybum marianum,0,Silybum
SN7659,Sinapis alba,0,Sinapis
SN7659,Sinapis arvensis,0,Sinapis
SN7659,Sisymbrium officinale,0,Sisymbrium
SN7659,Solanum dulcamara,0,Solanum
SN7659,Solanum nigrum,0,Solanum
SN7659,Solanum tuberosum,0,Solanum
SN7659,Sonchus arvensis,0,Sonchus
SN7659,Sonchus asper,0,Sonchus
SN7659,Sonchus oleraceus,0,Sonchus
SN7659,Sorbus aucuparia,0,Sorbus
SN7659,Spergula arvensis,0,Spergula
SN7659,Spergularia media,0,Spergularia
SN7659,Stachys arvensis,0,Stachys
SN7659,Stachys palustris,0,Stachys
SN7659,Stachys sylvatica,0,Stachys
SN7659,Stellaria alsine,0,Stellaria
SN7659,Stellaria graminea,0,Stellaria
SN7659,Stellaria holostea,0,Stellaria
SN7659,Stellaria media,0,Stellaria
SN7659,Suaeda maritima,0,Suaeda
SN7659,Succisa pratensis,0,Succisa
SN7659,Symphytum officinale,0,Symphytum
SN7659,Taraxacum agg,0,Taraxacum
SN7659,Taraxacum officinale,0,Taraxacum
SN7659,Teucrium scorodonia,0,Teucrium
SN7659,Thlaspi arvense,0,Thlaspi
SN7659,Thymus polytrichus,0,Thymus
SN7659,Thymus vulgaris,0,Thymus
SN7659,Torilis japonica,0,Torilis
SN7659,Tragopogon pratensis,0,Tragopogon
SN7659,Trientalis europaea,0,Trientalis
SN7659,Trifolium arvense,0,Trifolium
SN7659,Trifolium campestre,0,Trifolium
SN7659,Trifolium constantinopolitanum,0,Trifolium
SN7659,Trifolium dubium,0,Trifolium
SN7659,Trifolium pratense,0,Trifolium
SN7659,Trifolium repens,10,Trifolium
SN7659,Tripleurospermum inodorum,0,Tripleurospermum
SN7659,Tripleurospermum maritimum,0,Tripleurospermum
SN7659,Turgenia latifolia,0,Turgenia
SN7659,Ulex europaeus,0,Ulex
SN7659,Ulex gallii,0,Ulex
SN7659,Urtica dioica,0,Urtica
SN7659,Vaccinium myrtillus,32,Vaccinium
SN7659,Vaccinium oxycoccos,0,Vaccinium
SN7659,Vaccinium vitis,0,Vaccinium
SN7659,Valeriana dioica,0,Valeriana
SN7659,Valeriana officinalis,0,Valeriana
SN7659,Verbena officinalis,0,Verbena
SN7659,Verbena x,0,Verbena
SN7659,Veronica agrestis,0,Veronica
SN7659,Veronica arvensis,0,Veronica
SN7659,Veronica beccabunga,0,Veronica
SN7659,Veronica chamaedrys,0,Veronica
SN7659,Veronica hederifolia,0,Veronica
SN7659,Veronica montana,0,Veronica
SN7659,Veronica officinalis,0,Veronica
SN7659,Veronica persica,0,Veronica
SN7659,Veronica polita,0,Veronica
SN7659,Veronica serpyllifolia,0,Veronica
SN7659,Vicia benghalensis,0,Vicia
SN7659,Vicia cracca,0,Vicia
SN7659,Vicia faba,0,Vicia
SN7659,Vicia hirsuta,0,Vicia
SN7659,Vicia lutea,0,Vicia
SN7659,Vicia sativa,0,Vicia
SN7659,Vicia sepium,0,Vicia
SN7659,Vicia spp,0,Vicia
SN7659,Vicia tetrasperma,0,Vicia
SN7659,Viola arvensis,0,Viola
SN7659,Viola canina,0,Viola
SN7659,Viola palustris,0,Viola
SN7659,Viola riviniana,0,Viola
SN7659,Zea mays,0,Zea
SO1474,Acer pseudoplatanus,0,Acer
SO1474,Achillea millefolium,0,Achillea
SO1474,Achillea ptarmica,20,Achillea
SO1474,Aegopodium podagraria,0,Aegopodium
SO1474,Aethusa cynapium,0,Aethusa
SO1474,Ajuga reptans,0,Ajuga
SO1474,Alliaria petiolata,0,Alliaria
SO1474,Alnus glutinosa,0,Alnus
SO1474,Anagallis arvensis,0,Anagallis
SO1474,Anchusa arvensis,0,Anchusa
SO1474,Anemone nemorosa,0,Anemone
SO1474,Angelica sylvestris,0,Angelica
SO1474,Anthemis cotula,0,Anthemis
SO1474,Anthriscus caucalis,0,Anthriscus
SO1474,Anthriscus sylvestris,0,Anthriscus
SO1474,Apium nodiflorum,0,Apium
SO1474,Armeria maritima,0,Armeria
SO1474,Artemisia absinthium,0,Artemisia
SO1474,Artemisia annua,0,Artemisia
SO1474,Artemisia vulgaris,0,Artemisia
SO1474,Aster tripolium,0,Aster
SO1474,Atriplex patula,0,Atriplex
SO1474,Atriplex portulacoides,0,Atriplex
SO1474,Ballota nigra,0,Ballota
SO1474,Barbarea vulgaris,0,Barbarea
SO1474,Bellis perennis,0,Bellis
SO1474,Berula erecta,0,Berula
SO1474,Brassica napus,0,Brassica
SO1474,Brassica oleracea,0,Brassica
SO1474,Brassica rapa,0,Brassica
SO1474,Bryonia dioica,0,Bryonia
SO1474,Buddleja davidii,0,Buddleja
SO1474,Bupleurum tenuissimum,0,Bupleurum
SO1474,Calluna vulgaris,0,Calluna
SO1474,Caltha palustris,4,Caltha
SO1474,Calystegia sepium,0,Calystegia
SO1474,Campanula rotundifolia,0,Campanula
SO1474,Capsella bursa,0,Capsella
SO1474,Cardamine flexuosa,0,Cardamine
SO1474,Cardamine hirsuta,0,Cardamine
SO1474,Cardamine pratensis,25,Cardamine
SO1474,Carduus nutans,0,Carduus
SO1474,Carum verticillatum,0,Carum
SO1474,Centaurea cyanus,0,Centaurea
SO1474,Centaurea nigra,0,Centaurea
SO1474,Centaurea scabiosa,0,Centaurea
SO1474,Centaurium erythraea,0,Centaurium
SO1474,Cerastium arvense,0,Cerastium
SO1474,Cerastium fontanum,10,Cerastium
SO1474,Cerastium glomeratum,0,Cerastium
SO1474,Ceratocapnos claviculata,0,Ceratocapnos
SO1474,Chaerophyllum temulum,0,Chaerophyllum
SO1474,Chamaemelum nobile,0,Chamaemelum
SO1474,Chamerion angustifolium,0,Chamerion
SO1474,Chenopodium album,0,Chenopodium
SO1474,Chenopodium ficifolium,0,Chenopodium
SO1474,Chenopodium quinoa,0,Chenopodium
SO1474,Cichorium intybus,0,Cichorium
SO1474,Circaea lutetiana,0,Circaea
SO1474,Cirsium arvense,49,Cirsium
SO1474,Cirsium eriophorum,0,Cirsium
SO1474,Cirsium palustre,0,Cirsium
SO1474,Cirsium vulgare,0,Cirsium
SO1474,Clematis vitalba,0,Clematis
SO1474,Clinopodium vulgare,0,Clinopodium
SO1474,Conium maculatum,0,Conium
SO1474,Conopodium majus,0,Conopodium
SO1474,Convolvulus arvensis,0,Convolvulus
SO1474,Conyza canadensis,0,Conyza
SO1474,Cotoneaster salicifolius,0,Cotoneaster
SO1474,Crataegus monogyna,150,Crataegus
SO1474,Crepis capillaris,0,Crepis
SO1474,Crepis vesicaria,0,Crepis
SO1474,Cruciata laevipes,0,Cruciata
SO1474,Cytisus scoparius,0,Cytisus
SO1474,Dactylorhiza fuchsii,0,Dactylorhiza
SO1474,Dactylorhiza maculata,0,Dactylorhiza
SO1474,Daucus carota,0,Daucus
SO1474,Digitalis ferruginea,0,Digitalis
SO1474,Digitalis grandiflora,0,Digitalis
SO1474,Digitalis purpurea,25,Digitalis
SO1474,Dioscorea communis,0,Dioscorea
SO1474,Doronicum plantagineum,0,Doronicum
SO1474,Drosera anglica,0,Drosera
SO1474,Drosera rotundifolia,0,Drosera
SO1474,Dryas octopetala,0,Dryas
SO1474,Epilobium hirsutum,0,Epilobium
SO1474,Epilobium montanum,0,Epilobium
SO1474,Epilobium obscurum,0,Epilobium
SO1474,Epilobium palustre,0,Epilobium
SO1474,Epilobium parviflorum,0,Epilobium
SO1474,Epilobium roseum,0,Epilobium
SO1474,Epilobium tetragonum,0,Epilobium
SO1474,Erica cinerea,0,Erica
SO1474,Erica tetralix,0,Erica
SO1474,Eriophorum vaginatum,0,Eriophorum
SO1474,Eupatorium cannabinum,0,Eupatorium
SO1474,Euphorbia exigua,0,Euphorbia
SO1474,Euphorbia helioscopia,0,Euphorbia
SO1474,Euphrasia officinalis,0,Euphrasia
SO1474,Fagopyrum esculentum,0,Fagopyrum
SO1474,Fallopia convolvulus,0,Fallopia
SO1474,Filipendula ulmaria,874,Filipendula
SO1474,Fumaria officinalis,0,Fumaria
SO1474,Galeopsis speciosa,0,Galeopsis
SO1474,Galeopsis tetrahit,0,Galeopsis
SO1474,Galium aparine,35,Galium
SO1474,Galium mollugo,0,Galium
SO1474,Galium odoratum,0,Galium
SO1474,Galium palustre,229.85714285714286,Galium
SO1474,Galium saxatile,0,Galium
SO1474,Galium verum,0,Galium
SO1474,Genista anglica,0,Genista
SO1474,Geranium dissectum,0,Geranium
SO1474,Geranium molle,0,Geranium
SO1474,Geranium nodosum,0,Geranium
SO1474,Geranium pratense,0,Geranium
SO1474,Geranium pyrenaicum,0,Geranium
SO1474,Geranium robertianum,0,Geranium
SO1474,Geum urbanum,0,Geum
SO1474,Glechoma hederacea,0,Glechoma
SO1474,Hedera helix,0,Hedera
SO1474,Helianthus annuus,0,Helianthus
SO1474,Heracleum mantegazzianum,0,Heracleum
SO1474,Heracleum sphondylium,0,Heracleum
SO1474,Hippocrepis comosa,0,Hippocrepis
SO1474,Hordeum vulgare,0,Hordeum
SO1474,Hyacinthoides non,0,Hyacinthoides
SO1474,Hypericum forrestii,0,Hypericum
SO1474,Hypericum perforatum,0,Hypericum
SO1474,Hypericum pulchrum,0,Hypericum
SO1474,Hypericum tetrapterum,0,Hypericum
SO1474,Hypochaeris radicata,0,Hypochaeris
SO1474,Ilex aquifolium,0,Ilex
SO1474,Impatiens glandulifera,0,Impatiens
SO1474,Impatiens parviflora,0,Impatiens
SO1474,Iris pseudacorus,0,Iris
SO1474,Jacobaea erucifolia,0,Jacobaea
SO1474,Jacobaea vulgaris,0,Jacobaea
SO1474,Jasione montana,0,Jasione
SO1474,Juncus conglomeratus,0,Juncus
SO1474,Juncus effusus,0,Juncus
SO1474,Knautia arvensis,0,Knautia
SO1474,Lactuca serriola,0,Lactuca
SO1474,Lamium album,0,Lamium
SO1474,Lamium galeobdolon,0,Lamium
SO1474,Lamium purpureum,0,Lamium
SO1474,Lapsana communis,0,Lapsana
SO1474,Lathyrus aphaca,0,Lathyrus
SO1474,Lathyrus linifolius,0,Lathyrus
SO1474,Lathyrus pratensis,157,Lathyrus
SO1474,Leontodon hispidus,0,Leontodon
SO1474,Leontodon saxatilis,0,Leontodon
SO1474,Leucanthemum vulgare,0,Leucanthemum
SO1474,Ligusticum scoticum,0,Ligusticum
SO1474,Limonium vulgare,0,Limonium
SO1474,Linaria vulgaris,0,Linaria
SO1474,Linum catharticum,0,Linum
SO1474,Linum usitatissimum,0,Linum
SO1474,Lonicera caprifolium,0,Lonicera
SO1474,Lonicera periclymenum,0,Lonicera
SO1474,Lotus angustissimus,0,Lotus
SO1474,Lotus corniculatus,11,Lotus
SO1474,Lotus pedunculatus,135,Lotus
SO1474,Lotus subbiflorus,0,Lotus
SO1474,Luzula campestris,0,Luzula
SO1474,Lysimachia nemorum,0,Lysimachia
SO1474,Lysimachia punctata,0,Lysimachia
SO1474,Lysimachia vulgaris,0,Lysimachia
SO1474,Lythrum alatum,0,Lythrum
SO1474,Lythrum salicaria,0,Lythrum
SO1474,Malva sylvestris,0,Malva
SO1474,Matricaria chamomilla,0,Matricaria
SO1474,Matricaria discoidea,0,Matricaria
SO1474,Medicago lupulina,0,Medicago
SO1474,Melampyrum pratense,0,Melampyrum
SO1474,Mentha aquatica,0,Mentha
SO1474,Mentha arvensis,0,Mentha
SO1474,Mercurialis perennis,0,Mercurialis
SO1474,Myosotis arvensis,0,Myosotis
SO1474,Myosotis discolor,7,Myosotis
SO1474,Myosotis sylvatica,0,Myosotis
SO1474,Narthecium ossifragum,0,Narthecium
SO1474,Odontites vernus,0,Odontites
SO1474,Oenanthe crocata,0,Oenanthe
SO1474,Origanum vulgare,0,Origanum
SO1474,Ornithopus perpusillus,0,Ornithopus
SO1474,Oxalis acetosella,0,Oxalis
SO1474,Panicum miliaceum,0,Panicum
SO1474,Papaver rhoeas,0,Papaver
SO1474,Pedicularis sylvatica,0,Pedicularis
SO1474,Persicaria amplexicaulis,0,Persicaria
SO1474,Persicaria bistorta,0,Persicaria
SO1474,Persicaria hydropiper,0,Persicaria
SO1474,Persicaria lapathifolia,0,Persicaria
SO1474,Persicaria maculosa,0,Persicaria
SO1474,Peucedanum ostruthium,0,Peucedanum
SO1474,Picris echioides,0,Picris
SO1474,Picris hieracioides,0,Picris
SO1474,Pilosella officinarum,0,Pilosella
SO1474,Pimpinella saxifraga,0,Pimpinella
SO1474,Pinguicula vulgaris,0,Pinguicula
SO1474,Plantago lanceolata,0,Plantago
SO1474,Plantago major,0,Plantago
SO1474,Plantago maritima,0,Plantago
SO1474,Poa annua,0,Poa
SO1474,Polygala serpyllifolia,0,Polygala
SO1474,Polygala vulgaris,0,Polygala
SO1474,Polygonum aviculare,0,Polygonum
SO1474,Potentilla anglica,0,Potentilla
SO1474,Potentilla anserina,0,Potentilla
SO1474,Potentilla erecta,0,Potentilla
SO1474,Potentilla recta,0,Potentilla
SO1474,Potentilla reptans,0,Potentilla
SO1474,Prunella vulgaris,0,Prunella
SO1474,Prunus spinosa,0,Prunus
SO1474,Pulicaria dysenterica,0,Pulicaria
SO1474,Ranunculus acris,8,Ranunculus
SO1474,Ranunculus bulbosus,0,Ranunculus
SO1474,Ranunculus ficaria,0,Ranunculus
SO1474,Ranunculus flammula,0,Ranunculus
SO1474,Ranunculus repens,42,Ranunculus
SO1474,Ranunculus sardous,0,Ranunculus
SO1474,Raphanus raphanistrum,0,Raphanus
SO1474,Raphanus sativus,0,Raphanus
SO1474,Rhinanthus minor,0,Rhinanthus
SO1474,Rosa arvensis,0,Rosa
SO1474,Rosa canina,0,Rosa
SO1474,Rubus caesius,0,Rubus
SO1474,Rubus fruticosus,0,Rubus
SO1474,Rubus idaeus,0,Rubus
SO1474,Rumex acetosa,15,Rumex
SO1474,Rumex acetosella,0,Rumex
SO1474,Rumex crispus,0,Rumex
SO1474,Rumex obtusifolius,0,Rumex
SO1474,Rumex sanguineus,0,Rumex
SO1474,Sagina saginoides,0,Sagina
SO1474,Sambucus nigra,24,Sambucus
SO1474,Sanguisorba officinalis,0,Sanguisorba
SO1474,Scorzoneroides autumnalis,0,Scorzoneroides
SO1474,Scrophularia auriculata,0,Scrophularia
SO1474,Scrophularia nodosa,0,Scrophularia
SO1474,Sedum anglicum,0,Sedum
SO1474,Senecio erucifolius,0,Senecio
SO1474,Senecio jacobaea,0,Senecio
SO1474,Senecio vulgaris,0,Senecio
SO1474,Sherardia arvensis,0,Sherardia
SO1474,Silene dioica,0,Silene
SO1474,Silene latifolia,0,Silene
SO1474,Silybum marianum,0,Silybum
SO1474,Sinapis alba,0,Sinapis
SO1474,Sinapis arvensis,0,Sinapis
SO1474,Sisymbrium officinale,0,Sisymbrium
SO1474,Solanum dulcamara,0,Solanum
SO1474,Solanum nigrum,0,Solanum
SO1474,Solanum tuberosum,0,Solanum
SO1474,Sonchus arvensis,0,Sonchus
SO1474,Sonchus asper,0,Sonchus
SO1474,Sonchus oleraceus,0,Sonchus
SO1474,Sorbus aucuparia,0,Sorbus
SO1474,Spergula arvensis,0,Spergula
SO1474,Spergularia media,0,Spergularia
SO1474,Stachys arvensis,0,Stachys
SO1474,Stachys palustris,0,Stachys
SO1474,Stachys sylvatica,0,Stachys
SO1474,Stellaria alsine,5,Stellaria
SO1474,Stellaria graminea,0,Stellaria
SO1474,Stellaria holostea,0,Stellaria
SO1474,Stellaria media,0,Stellaria
SO1474,Suaeda maritima,0,Suaeda
SO1474,Succisa pratensis,0,Succisa
SO1474,Symphytum officinale,0,Symphytum
SO1474,Taraxacum agg,0,Taraxacum
SO1474,Taraxacum officinale,0,Taraxacum
SO1474,Teucrium scorodonia,0,Teucrium
SO1474,Thlaspi arvense,0,Thlaspi
SO1474,Thymus polytrichus,0,Thymus
SO1474,Thymus vulgaris,0,Thymus
SO1474,Torilis japonica,0,Torilis
SO1474,Tragopogon pratensis,0,Tragopogon
SO1474,Trientalis europaea,0,Trientalis
SO1474,Trifolium arvense,0,Trifolium
SO1474,Trifolium campestre,0,Trifolium
SO1474,Trifolium constantinopolitanum,0,Trifolium
SO1474,Trifolium dubium,0,Trifolium
SO1474,Trifolium pratense,0,Trifolium
SO1474,Trifolium repens,132,Trifolium
SO1474,Tripleurospermum inodorum,0,Tripleurospermum
SO1474,Tripleurospermum maritimum,0,Tripleurospermum
SO1474,Turgenia latifolia,0,Turgenia
SO1474,Ulex europaeus,0,Ulex
SO1474,Ulex gallii,0,Ulex
SO1474,Urtica dioica,340,Urtica
SO1474,Vaccinium myrtillus,0,Vaccinium
SO1474,Vaccinium oxycoccos,0,Vaccinium
SO1474,Vaccinium vitis,0,Vaccinium
SO1474,Valeriana dioica,0,Valeriana
SO1474,Valeriana officinalis,0,Valeriana
SO1474,Verbena officinalis,0,Verbena
SO1474,Verbena x,0,Verbena
SO1474,Veronica agrestis,0,Veronica
SO1474,Veronica arvensis,0,Veronica
SO1474,Veronica beccabunga,0,Veronica
SO1474,Veronica chamaedrys,0,Veronica
SO1474,Veronica hederifolia,0,Veronica
SO1474,Veronica montana,0,Veronica
SO1474,Veronica officinalis,0,Veronica
SO1474,Veronica persica,0,Veronica
SO1474,Veronica polita,0,Veronica
SO1474,Veronica serpyllifolia,0,Veronica
SO1474,Vicia benghalensis,0,Vicia
SO1474,Vicia cracca,0,Vicia
SO1474,Vicia faba,0,Vicia
SO1474,Vicia hirsuta,0,Vicia
SO1474,Vicia lutea,0,Vicia
SO1474,Vicia sativa,0,Vicia
SO1474,Vicia sepium,0,Vicia
SO1474,Vicia spp,0,Vicia
SO1474,Vicia tetrasperma,0,Vicia
SO1474,Viola arvensis,0,Viola
SO1474,Viola canina,0,Viola
SO1474,Viola palustris,0,Viola
SO1474,Viola riviniana,0,Viola
SO1474,Zea mays,0,Zea
SO2568,Acer pseudoplatanus,0,Acer
SO2568,Achillea millefolium,0,Achillea
SO2568,Achillea ptarmica,0,Achillea
SO2568,Aegopodium podagraria,0,Aegopodium
SO2568,Aethusa cynapium,0,Aethusa
SO2568,Ajuga reptans,0,Ajuga
SO2568,Alliaria petiolata,0,Alliaria
SO2568,Alnus glutinosa,0,Alnus
SO2568,Anagallis arvensis,0,Anagallis
SO2568,Anchusa arvensis,0,Anchusa
SO2568,Anemone nemorosa,0,Anemone
SO2568,Angelica sylvestris,0,Angelica
SO2568,Anthemis cotula,0,Anthemis
SO2568,Anthriscus caucalis,0,Anthriscus
SO2568,Anthriscus sylvestris,0,Anthriscus
SO2568,Apium nodiflorum,0,Apium
SO2568,Armeria maritima,0,Armeria
SO2568,Artemisia absinthium,0,Artemisia
SO2568,Artemisia annua,0,Artemisia
SO2568,Artemisia vulgaris,0,Artemisia
SO2568,Aster tripolium,0,Aster
SO2568,Atriplex patula,0,Atriplex
SO2568,Atriplex portulacoides,0,Atriplex
SO2568,Ballota nigra,0,Ballota
SO2568,Barbarea vulgaris,0,Barbarea
SO2568,Bellis perennis,0,Bellis
SO2568,Berula erecta,0,Berula
SO2568,Brassica napus,0,Brassica
SO2568,Brassica oleracea,0,Brassica
SO2568,Brassica rapa,0,Brassica
SO2568,Bryonia dioica,0,Bryonia
SO2568,Buddleja davidii,0,Buddleja
SO2568,Bupleurum tenuissimum,0,Bupleurum
SO2568,Calluna vulgaris,0,Calluna
SO2568,Caltha palustris,0,Caltha
SO2568,Calystegia sepium,0,Calystegia
SO2568,Campanula rotundifolia,7,Campanula
SO2568,Capsella bursa,0,Capsella
SO2568,Cardamine flexuosa,0,Cardamine
SO2568,Cardamine hirsuta,0,Cardamine
SO2568,Cardamine pratensis,0,Cardamine
SO2568,Carduus nutans,0,Carduus
SO2568,Carum verticillatum,0,Carum
SO2568,Centaurea cyanus,0,Centaurea
SO2568,Centaurea nigra,0,Centaurea
SO2568,Centaurea scabiosa,0,Centaurea
SO2568,Centaurium erythraea,0,Centaurium
SO2568,Cerastium arvense,0,Cerastium
SO2568,Cerastium fontanum,66,Cerastium
SO2568,Cerastium glomeratum,0,Cerastium
SO2568,Ceratocapnos claviculata,0,Ceratocapnos
SO2568,Chaerophyllum temulum,0,Chaerophyllum
SO2568,Chamaemelum nobile,0,Chamaemelum
SO2568,Chamerion angustifolium,0,Chamerion
SO2568,Chenopodium album,0,Chenopodium
SO2568,Chenopodium ficifolium,0,Chenopodium
SO2568,Chenopodium quinoa,0,Chenopodium
SO2568,Cichorium intybus,0,Cichorium
SO2568,Circaea lutetiana,0,Circaea
SO2568,Cirsium arvense,134,Cirsium
SO2568,Cirsium eriophorum,0,Cirsium
SO2568,Cirsium palustre,2,Cirsium
SO2568,Cirsium vulgare,0,Cirsium
SO2568,Clematis vitalba,0,Clematis
SO2568,Clinopodium vulgare,0,Clinopodium
SO2568,Conium maculatum,0,Conium
SO2568,Conopodium majus,0,Conopodium
SO2568,Convolvulus arvensis,0,Convolvulus
SO2568,Conyza canadensis,0,Conyza
SO2568,Cotoneaster salicifolius,0,Cotoneaster
SO2568,Crataegus monogyna,0,Crataegus
SO2568,Crepis capillaris,107,Crepis
SO2568,Crepis vesicaria,0,Crepis
SO2568,Cruciata laevipes,0,Cruciata
SO2568,Cytisus scoparius,0,Cytisus
SO2568,Dactylorhiza fuchsii,0,Dactylorhiza
SO2568,Dactylorhiza maculata,0,Dactylorhiza
SO2568,Daucus carota,0,Daucus
SO2568,Digitalis ferruginea,0,Digitalis
SO2568,Digitalis grandiflora,3,Digitalis
SO2568,Digitalis purpurea,351,Digitalis
SO2568,Dioscorea communis,0,Dioscorea
SO2568,Doronicum plantagineum,0,Doronicum
SO2568,Drosera anglica,0,Drosera
SO2568,Drosera rotundifolia,0,Drosera
SO2568,Dryas octopetala,0,Dryas
SO2568,Epilobium hirsutum,0,Epilobium
SO2568,Epilobium montanum,0,Epilobium
SO2568,Epilobium obscurum,0,Epilobium
SO2568,Epilobium palustre,0,Epilobium
SO2568,Epilobium parviflorum,0,Epilobium
SO2568,Epilobium roseum,0,Epilobium
SO2568,Epilobium tetragonum,0,Epilobium
SO2568,Erica cinerea,0,Erica
SO2568,Erica tetralix,0,Erica
SO2568,Eriophorum vaginatum,0,Eriophorum
SO2568,Eupatorium cannabinum,0,Eupatorium
SO2568,Euphorbia exigua,0,Euphorbia
SO2568,Euphorbia helioscopia,0,Euphorbia
SO2568,Euphrasia officinalis,0,Euphrasia
SO2568,Fagopyrum esculentum,0,Fagopyrum
SO2568,Fallopia convolvulus,0,Fallopia
SO2568,Filipendula ulmaria,0,Filipendula
SO2568,Fumaria officinalis,0,Fumaria
SO2568,Galeopsis speciosa,0,Galeopsis
SO2568,Galeopsis tetrahit,12,Galeopsis
SO2568,Galium aparine,16,Galium
SO2568,Galium mollugo,0,Galium
SO2568,Galium odoratum,0,Galium
SO2568,Galium palustre,0,Galium
SO2568,Galium saxatile,500,Galium
SO2568,Galium verum,0,Galium
