SpeciesName,Genus,Family,Order,Class,Phylum,spec_code,Lmax,TL (trophic level),DepthRangeDeep,K,tm (age of maturity),tmax (maximum age),Lm (length of maturity),EnvTemp,DemersPelag,environment,Marine,Brackish,Freshwater,Macroinvert?,Edible?,FisheriesImportance
Loxosoma nung,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87812,0.353,,,,,,,tropical,reef-associated,marine,TRUE,FALSE,FALSE,No,No,
Loxosoma okudai,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87835,0.056,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosoma pectinaricola,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86539,0.2,,200,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosoma poculi,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87624,0.028,,1,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosoma rhodinicola,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86542,0.1,,400,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosoma rotunda,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87948,,,,,,,,polar,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosoma saltans,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86527,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosoma sam,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87814,0.135,,,,,,,tropical,reef-associated,marine,TRUE,FALSE,FALSE,No,No,
Loxosoma significans,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87836,0.042,,690,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosoma singulare,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86531,0.05,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosoma sluiteri,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87950,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosoma song,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87813,0.374,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosoma spathula,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87837,0.0875,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosoma spiropedis,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87615,,,1,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosoma subsessile,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87952,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosoma tetracheir,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87839,0.0315,,5,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosoma umeri,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87620,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosoma vatilli,Loxosoma,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87841,0.107,,1,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella akkeshiensis,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87928,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella alata,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86552,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella antarctica,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87954,,,,,,,,polar,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella antedonis,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86548,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella antis,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87955,,,,,,,,polar,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella aripes,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86588,0.047,,400,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella atkinsae,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,92127,0.11,,40,,,,,temperate,sessile,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella bilocata,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87956,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella bocki,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87957,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella brachystipes,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87959,,,,,,,,polar,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella brucei,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86590,0.04,,50,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella brumpti,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86553,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella circularis,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87931,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella cirrifera,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87933,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella claviformis,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86591,0.1,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella cochlear,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87935,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella compressa,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86577,0.07,,140,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella constrictans,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87937,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella crassicauda,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86594,0.187,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella criketae,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87960,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella discopoda,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86582,0.02,,690,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella ditadii,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87962,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella elegans,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86560,0.067,,500,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella fagei,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86559,0.037,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella fauveli,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86575,0.08,,80,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella follicola,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87963,,,1,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella gautieri,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87969,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella glandulifera,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86580,0.3,,75,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella globosa,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87970,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella harmeri,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86568,0.1,,110,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella illota,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87971,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella kindai,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87972,,,,,,,,boreal,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella leptoclini,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87942,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella lineata,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87973,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella macginitieorum,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87974,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella marsypos,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86567,0.04,,140,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella mepse,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87927,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella mortenseni,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87919,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella museriensis,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87975,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella neopolitanum,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87946,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella nitschei,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86572,,,40,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella nordgaardi,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86578,0.0475,,140,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella obesa,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86589,0.24,,150,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella olei,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87976,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella ornata,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86565,0.0435,,65,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella phascolosomata,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86573,0.25,,100,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella polita,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86564,0.042,,50,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella pusilla,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87947,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella scaura,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86584,0.09,,190,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella seiryoini,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87900,,,470,,,,,polar,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella shizugawaensis,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87949,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella similis,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86562,0.0415,,55,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella studiosora,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87925,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella teissieri,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86576,0.0365,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella tethyae,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87926,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella tonsoria,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87892,0.0544,,320,,,,,polar,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella triangularis,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87977,,,200,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella varians,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86586,0.075,,200,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella velata,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87978,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella vivipara,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87979,,,65,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella worki,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87980,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella zima,Loxosomella,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,87981,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Pedicellina hispida,Pedicellina,Loxosomatidae,Loxosomatida,Not assigned,Kamptozoa,86598,0.03,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia aggregata,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87902,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia benedeni,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,60343,0.05,,,,,,,temperate,sessile,marine,TRUE,FALSE,FALSE,No,No,
Barentsia berenice,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87903,,,,,,,,boreal,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia bulbosa,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,86604,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia bullata,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87904,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia capitata,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87905,,,,,,,,polar,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia conferta,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87906,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia discreta,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,60339,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia elongata,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,86601,0.045,,155,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia fruticosa,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87908,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia geniculata,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87909,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia gorbunoui,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,60342,,,,,,,,polar,sessile,marine,TRUE,FALSE,FALSE,No,No,
Barentsia gracilis,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,60341,0.03,,52,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia hildegardae,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87910,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia hozawai,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87911,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia laxa,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,60340,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia major,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,86603,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia matsushimana,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,86602,0.04,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia minima,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87913,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia mutabilis,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,92232,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia parva,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87918,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia ramosa,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,59982,0.085,,35,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia robusta,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87915,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia spinosa,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87916,,,,,,,,polar,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia stiria,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,86606,,,135,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia subrigida,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,59983,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia variabilis,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87917,,,,,,,,polar,benthic,marine,TRUE,FALSE,FALSE,No,No,
Barentsia variarticulata,Barentsia,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,86605,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Coriella stolonata,Coriella,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,59984,,,,,,,,polar,benthic,marine,TRUE,FALSE,FALSE,No,No,
Loxosomella sawayai,Loxosomella,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87924,,,,,,,,tropical,pelagic,marine,TRUE,FALSE,FALSE,No,No,
Myosoma hancocki,Myosoma,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87982,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Pedicellina belgica,Pedicellina,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87984,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Pedicellina cernua,Pedicellina,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,60338,0.05,,16,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Pedicellina choanata,Pedicellina,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87983,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Pedicellina compacta,Pedicellina,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87985,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Pedicellina echinata,Pedicellina,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87986,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Pedicellina grandis,Pedicellina,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87987,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Pedicellina hirsuta,Pedicellina,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87988,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Pedicellina ichikawai,Pedicellina,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87989,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Pedicellina nannoda,Pedicellina,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87991,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Pedicellina newberryi,Pedicellina,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87992,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Pedicellina nutans,Pedicellina,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,86595,0.07,,18,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Pedicellina pernae,Pedicellina,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87994,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Pedicellina pyriformis,Pedicellina,Pedicellinidae,Pedicellinida,Not assigned,Kamptozoa,87995,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Cateria gerlachi,Cateria,Cateriidae,Anomoirhaga,Allomalorhagida,Kinorhyncha,60051,0.0463,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Cateria styx,Cateria,Cateriidae,Anomoirhaga,Allomalorhagida,Kinorhyncha,60052,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Dracoderes abei,Dracoderes,Dracoderidae,Anomoirhaga,Allomalorhagida,Kinorhyncha,60062,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Neocentrophyes intermedius,Neocentrophyes,Neocentrophyidae,Anomoirhaga,Allomalorhagida,Kinorhyncha,60123,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Paracentrophyes praedictus,Paracentrophyes,Neocentrophyidae,Anomoirhaga,Allomalorhagida,Kinorhyncha,60126,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Paracentrophyes quadridentatus,Paracentrophyes,Neocentrophyidae,Anomoirhaga,Allomalorhagida,Kinorhyncha,60127,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Cristaphyes arctous,Cristaphyes,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,87870,,,,,,,,polar,benthic,marine,TRUE,FALSE,FALSE,No,No,
Kinorhynchus anomalus,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60128,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Kinorhynchus apotomus,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60129,,,,,,,,tropical,benthic,"marine, brackish",TRUE,TRUE,FALSE,No,No,
Kinorhynchus belizensis,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60130,,,,,,,,tropical,benthic,"marine, brackish",TRUE,TRUE,FALSE,No,No,
Kinorhynchus cataphractus,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60131,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Kinorhynchus deirophorus,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60132,,,,,,,,tropical,benthic,"marine, brackish",TRUE,TRUE,FALSE,No,No,
Kinorhynchus distens,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60133,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Kinorhynchus erismatus,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60267,,,,,,,,tropical,benthic,"marine, brackish",TRUE,TRUE,FALSE,No,No,
Kinorhynchus fimbriatus,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60268,0.0697,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Kinorhynchus giganteus,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60269,0.08,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Kinorhynchus iliocryptus,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60270,,,,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Kinorhynchus langi,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60271,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Kinorhynchus mainensis,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60272,,,,,,,,polar,benthic,marine,TRUE,FALSE,FALSE,No,No,
Kinorhynchus paraneapolitanus,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60273,0.068,,90,,,,,temperate,benthic,marine,TRUE,FALSE,FALSE,No,No,
Kinorhynchus phyllotropis,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60274,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Kinorhynchus spinosus,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60275,,,,,,,,tropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
Kinorhynchus stenopygus,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60276,,,,,,,,tropical,benthic,"marine, brackish",TRUE,TRUE,FALSE,No,No,
Kinorhynchus trisetosus,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60277,,,,,,,,tropical,benthic,"marine, brackish",TRUE,TRUE,FALSE,No,No,
Kinorhynchus yushini,Kinorhynchus,Pycnophyidae,Not assigned,Allomalorhagida,Kinorhyncha,60278,,,,,,,,subtropical,benthic,marine,TRUE,FALSE,FALSE,No,No,
