"sample_id","country","location_code","location_name","x1km_square","sample_projection","land_cover","date","year","digitised_by","pan_trap_station","trap_active_from","trap_active_to","trap_disturbed","temperature_start","temperature_end","cloud_cover_start","cloud_cover_end","wind_speed_start","wind_speed_end","exposure_sun","cast_shadow","vegetation_height_average","habitat_main","habitat_other","moved","sample_code_bycatch","wasps_solitary","wasps_social","wasps_parasitic","sawflies","flies","moths","butterflies","beetles_pollen","beetles_other","insects_small","insects_other","spiders","all_invertebrates_excluding_bees_hoverflies","bees","hoverflies","all_invertebrates_including_bees_hoverflies"
3226231,"Scotland","112","Blairlinnans","NS4085","OSGB","agricultural","27/07/2017",2017,147520,1,"09:41","16:31","no",16,18,100,100,3,2,0,,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,0,0,25,0,0,0,0,0,1,0,26,0,2,28
3226238,"Scotland","112","Blairlinnans","NS4085","OSGB","agricultural","27/07/2017",2017,147520,2,"09:52","16:40","no",16,18,100,100,3,2,0,,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,4,0,35,0,0,0,0,0,10,0,49,0,5,54
3226255,"Scotland","112","Blairlinnans","NS4085","OSGB","agricultural","27/07/2017",2017,147520,3,"09:59","16:52","no",16,18,100,100,3,2,0,,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,2,0,25,0,0,0,0,1,4,0,32,0,4,36
3226280,"Scotland","112","Blairlinnans","NS4085","OSGB","agricultural","27/07/2017",2017,147520,4,"10:09","16:59","no",16,18,100,100,2,1,0,,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,0,1,29,0,0,0,0,0,2,0,32,0,10,42
3226292,"Scotland","112","Blairlinnans","NS4085","OSGB","agricultural","27/07/2017",2017,147520,5,"10:17","17:09","no",16,18,100,100,3,2,0,,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,1,6,0,34,0,0,0,0,1,1,0,43,0,0,43
3226295,"Scotland","118","Rawflat","NT5824","OSGB","agricultural","25/07/2017",2017,147520,1,"09:22","16:27","no",16,17,90,90,2,2,10,,8,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,4,0,22,0,0,0,0,0,5,0,31,0,17,48
3226296,"Scotland","118","Rawflat","NT5824","OSGB","agricultural","25/07/2017",2017,147520,2,"09:31","16:33","no",16,17,90,90,2,2,10,,40,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,1,1,0,16,0,0,0,0,0,0,0,18,0,1,19
3226297,"Scotland","118","Rawflat","NT5824","OSGB","agricultural","25/07/2017",2017,147520,3,"09:37","16:40","no",16,17,90,90,2,2,10,,40,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,1,0,23,0,0,0,0,0,1,0,25,0,5,30
3226299,"Scotland","118","Rawflat","NT5824","OSGB","agricultural","25/07/2017",2017,147520,4,"09:44","16:49","no",16,17,90,90,2,2,10,,40,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,1,0,45,0,0,0,0,1,1,0,48,1,6,55
3226300,"Scotland","118","Rawflat","NT5824","OSGB","agricultural","25/07/2017",2017,147520,5,"09:50","16:54","no",16,17,90,90,2,2,10,,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,2,0,16,0,0,0,0,1,2,0,21,0,6,27
3226302,"Scotland","121","Capenoch Moor","NX8392","OSGB","semi-natural","17/07/2017",2017,147520,1,"09:22","16:30","no",14,17,100,100,2,1,0,,8,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,2,0,16,0,0,2,3,3,0,0,26,0,5,31
3226304,"Scotland","121","Capenoch Moor","NX8392","OSGB","semi-natural","17/07/2017",2017,147520,2,"09:31","16:41","no",14,17,100,100,2,1,0,,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,6
3226306,"Scotland","121","Capenoch Moor","NX8392","OSGB","semi-natural","17/07/2017",2017,147520,3,"09:40","16:51","no",14,17,100,100,1,1,0,,5,"H26 - Mature broadleaved woodland",,,,0,0,0,0,3,0,0,0,0,0,0,0,3,0,2,5
3226311,"Scotland","121","Capenoch Moor","NX8392","OSGB","semi-natural","17/07/2017",2017,147520,4,"09:50","17:02","no",14,17,100,100,1,1,0,,4,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,0,0,10,0,0,2,0,2,0,0,14,0,1,15
3226312,"Scotland","121","Capenoch Moor","NX8392","OSGB","semi-natural","17/07/2017",2017,147520,5,"10:03","17:14","no",14,17,100,100,3,1,0,,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,1,0,7,0,0,0,0,0,0,0,8,2,0,10
3226314,"Scotland","121","Capenoch Moor","NX8392","OSGB","semi-natural","06/08/2017",2017,147520,1,"09:41","16:44","no",15,18,90,90,2,1,5,,8,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,8,0,47,0,0,0,0,0,2,0,57,0,1,58
3226316,"Scotland","121","Capenoch Moor","NX8392","OSGB","semi-natural","06/08/2017",2017,147520,2,"09:52","16:57","no",15,18,90,90,2,1,5,,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,7,0,115,0,0,0,1,2,5,0,130,0,2,132
3226318,"Scotland","121","Capenoch Moor","NX8392","OSGB","semi-natural","06/08/2017",2017,147520,3,"10:06","17:06","no",15,18,90,90,2,2,5,,5,"H26 - Mature broadleaved woodland",,,,0,0,8,0,53,0,0,0,0,2,2,0,65,0,1,66
3226319,"Scotland","121","Capenoch Moor","NX8392","OSGB","semi-natural","06/08/2017",2017,147520,4,"10:20","17:18","no",15,18,90,90,2,1,5,,4,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,0,0,42,0,0,0,0,1,3,0,46,0,0,46
3226320,"Scotland","121","Capenoch Moor","NX8392","OSGB","semi-natural","06/08/2017",2017,147520,5,"10:29","17:31","no",15,18,90,90,1,1,5,,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,1,0,13,1,77,0,0,0,0,0,8,0,100,0,2,102
3226354,"Scotland","36","Bardowie","NS5873","OSGB","agricultural","07/07/2017",2017,147520,1,"09:36","15:40","no",13,15,100,100,4,4,0,,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,5,0,21,0,0,86,0,1,0,0,113,0,7,120
3226355,"Scotland","36","Bardowie","NS5873","OSGB","agricultural","07/07/2017",2017,147520,2,"09:49","15:53","no",13,15,100,100,4,4,0,,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,8,0,13,0,0,71,0,2,1,0,95,0,9,104
3226357,"Scotland","36","Bardowie","NS5873","OSGB","agricultural","07/07/2017",2017,147520,3,"09:58","16:10","no",13,15,100,100,4,4,0,,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,1,0,9,0,7,0,0,18,1,3,0,0,39,0,4,43
3226359,"Scotland","36","Bardowie","NS5873","OSGB","agricultural","07/07/2017",2017,147520,4,"10:11","16:22","no",13,15,100,100,4,4,0,,8,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,6,0,8,0,0,20,0,4,0,0,38,1,7,46
3226361,"Scotland","36","Bardowie","NS5873","OSGB","agricultural","07/07/2017",2017,147520,5,"10:23","16:34","no",13,15,100,100,5,5,0,,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,0,0,11,0,0,43,0,0,0,0,54,0,7,61
3226365,"Scotland","36","Bardowie","NS5873","OSGB","agricultural","11/08/2017",2017,147520,1,"09:27","16:31","no",15,15,100,100,4,3,0,,8,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,1,0,25,0,0,0,1,7,0,0,34,0,0,34
3226366,"Scotland","36","Bardowie","NS5873","OSGB","agricultural","11/08/2017",2017,147520,2,"09:35","16:42","no",15,15,100,100,4,3,0,,8,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226367,"Scotland","36","Bardowie","NS5873","OSGB","agricultural","11/08/2017",2017,147520,3,"09:44","16:55","no",15,15,100,100,4,2,0,,6,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,3,0,19,0,0,0,1,2,2,0,27,0,4,31
3226370,"Scotland","36","Bardowie","NS5873","OSGB","agricultural","11/08/2017",2017,147520,4,"09:50","17:04","no",15,15,100,100,4,2,0,,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,2,0,22,0,0,0,0,6,1,0,31,0,3,34
3226377,"Scotland","36","Bardowie","NS5873","OSGB","agricultural","11/08/2017",2017,147520,5,"09:57","17:12","no",15,15,100,100,4,2,0,,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,2,0,16,0,0,0,0,2,5,0,25,0,2,27
3226394,"Scotland","44","Outerwards","NS2366","OSGB","semi-natural","06/07/2017",2017,147520,1,"09:35","15:31","no",14,17,100,100,4,3,0,,11,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,1,8,0,50,0,0,12,3,27,1,0,102,1,7,110
3226395,"Scotland","44","Outerwards","NS2366","OSGB","semi-natural","06/07/2017",2017,147520,2,"09:51","15:31","no",14,17,100,100,4,3,0,,8,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,13,0,26,1,0,6,0,4,1,0,51,0,10,61
3226396,"Scotland","44","Outerwards","NS2366","OSGB","semi-natural","06/07/2017",2017,147520,3,"10:11","16:01","no",14,17,100,100,4,3,0,,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,14,0,51,0,0,13,3,34,2,0,117,1,5,123
3226397,"Scotland","44","Outerwards","NS2366","OSGB","semi-natural","06/07/2017",2017,147520,4,"10:26","16:13","no",14,17,100,100,5,3,0,,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,5,0,34,0,0,3,5,15,1,0,63,0,6,69
3226399,"Scotland","44","Outerwards","NS2366","OSGB","semi-natural","06/07/2017",2017,147520,5,"10:41","16:28","no",14,17,100,100,4,3,0,,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
3226400,"Scotland","44","Outerwards","NS2366","OSGB","semi-natural","09/08/2017",2017,147520,1,"09:32","16:40","no",16,18,90,100,4,3,0,,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,12,1,27,0,0,0,0,2,4,0,46,0,2,48
3226401,"Scotland","44","Outerwards","NS2366","OSGB","semi-natural","09/08/2017",2017,147520,2,"09:44","16:53","no",16,18,90,100,4,3,0,,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,7,0,37,0,0,0,0,0,4,1,49,0,4,53
3226402,"Scotland","44","Outerwards","NS2366","OSGB","semi-natural","09/08/2017",2017,147520,3,"09:58","17:08","no",16,18,90,100,4,3,0,,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,5,0,42,1,0,0,0,3,7,0,58,0,4,62
3226404,"Scotland","44","Outerwards","NS2366","OSGB","semi-natural","09/08/2017",2017,147520,4,"10:11","17:20","no",16,18,90,100,4,3,0,,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,15,0,45,0,0,0,0,1,3,0,64,0,4,68
3226405,"Scotland","44","Outerwards","NS2366","OSGB","semi-natural","09/08/2017",2017,147520,5,"10:20","17:31","no",16,18,90,100,4,3,0,,5,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,0,0,41,2,0,0,1,5,6,0,55,0,0,55
3226408,"Scotland","54","Springfield Reservoir","NS9052","OSGB","semi-natural","14/06/2017",2017,147520,1,"10:55","16:50","no",16,16,100,100,5,4,5,,20,"H19 - Seasonally wet and wet marshy grasslands",,,,0,0,1,0,46,1,0,0,0,1,0,1,50,1,0,51
3226409,"Scotland","54","Springfield Reservoir","NS9052","OSGB","semi-natural","14/06/2017",2017,147520,2,"11:05","16:56","no",16,16,100,100,4,3,5,,5,"H19 - Seasonally wet and wet marshy grasslands",,,,0,0,1,0,41,0,0,0,0,0,1,0,43,1,4,48
3226411,"Scotland","54","Springfield Reservoir","NS9052","OSGB","semi-natural","14/06/2017",2017,147520,3,"11:12","17:02","no",16,17,100,85,4,3,5,,15,"H19 - Seasonally wet and wet marshy grasslands",,,,0,0,1,0,57,0,1,2,0,0,2,0,63,0,5,68
3226413,"Scotland","54","Springfield Reservoir","NS9052","OSGB","semi-natural","14/06/2017",2017,147520,4,"11:21","17:07","no",16,17,100,80,4,3,5,,12,"H19 - Seasonally wet and wet marshy grasslands",,,,0,0,0,0,33,0,0,0,0,0,2,0,35,0,7,42
3226415,"Scotland","54","Springfield Reservoir","NS9052","OSGB","semi-natural","14/06/2017",2017,147520,5,"11:30","17:12","no",16,16,100,100,5,4,5,,5,"H19 - Seasonally wet and wet marshy grasslands",,,,0,0,2,0,46,0,0,0,1,0,1,0,50,0,6,56
3226417,"Scotland","54","Springfield Reservoir","NS9052","OSGB","semi-natural","11/07/2017",2017,147520,1,"09:44","16:33","no",15,16,90,80,4,4,20,,8,"H19 - Seasonally wet and wet marshy grasslands",,,,0,0,2,0,16,0,0,0,1,0,1,0,20,0,0,20
3226418,"Scotland","54","Springfield Reservoir","NS9052","OSGB","semi-natural","11/07/2017",2017,147520,2,"09:50","16:40","no",15,16,90,80,3,4,20,,5,"H19 - Seasonally wet and wet marshy grasslands",,,,0,0,3,0,2,0,0,0,2,4,2,0,13,0,1,14
3226419,"Scotland","54","Springfield Reservoir","NS9052","OSGB","semi-natural","11/07/2017",2017,147520,3,"10:01","16:49","no",15,16,90,80,4,3,20,,7,"H19 - Seasonally wet and wet marshy grasslands",,,,0,0,1,0,8,0,0,0,0,6,0,0,15,0,1,16
3226420,"Scotland","54","Springfield Reservoir","NS9052","OSGB","semi-natural","11/07/2017",2017,147520,4,"10:11","16:54","no",15,16,90,80,4,3,20,,7,"H19 - Seasonally wet and wet marshy grasslands",,,,0,0,7,0,15,0,0,1,2,5,0,0,30,0,0,30
3226422,"Scotland","54","Springfield Reservoir","NS9052","OSGB","semi-natural","11/07/2017",2017,147520,5,"10:23","17:02","no",15,16,90,80,4,4,20,,5,"H19 - Seasonally wet and wet marshy grasslands",,,,0,0,1,0,14,1,0,0,1,4,3,0,24,0,1,25
3226424,"Scotland","54","Springfield Reservoir","NS9052","OSGB","semi-natural","02/08/2017",2017,147520,1,"09:12","16:15","no",17,19,100,100,3,3,0,,8,"H19 - Seasonally wet and wet marshy grasslands",,,,0,0,1,0,25,0,0,2,0,5,0,0,33,0,1,34
3226425,"Scotland","54","Springfield Reservoir","NS9052","OSGB","semi-natural","02/08/2017",2017,147520,2,"09:20","16:22","no",17,19,100,100,3,3,0,,5,"H19 - Seasonally wet and wet marshy grasslands",,,,0,0,1,0,26,0,0,1,1,3,0,0,32,0,2,34
3226426,"Scotland","54","Springfield Reservoir","NS9052","OSGB","semi-natural","02/08/2017",2017,147520,3,"09:26","16:30","no",17,19,100,100,4,3,0,,5,"H19 - Seasonally wet and wet marshy grasslands",,,,0,0,2,0,34,0,0,2,1,5,0,0,44,0,1,45
3226427,"Scotland","54","Springfield Reservoir","NS9052","OSGB","semi-natural","02/08/2017",2017,147520,4,"09:31","16:39","no",17,19,100,100,3,3,0,,7,"H19 - Seasonally wet and wet marshy grasslands",,,,0,0,5,0,13,0,0,11,1,4,0,0,34,0,5,39
3226428,"Scotland","54","Springfield Reservoir","NS9052","OSGB","semi-natural","02/08/2017",2017,147520,5,"09:39","16:44","no",17,19,100,100,4,3,0,,6,"H19 - Seasonally wet and wet marshy grasslands",,,,0,0,6,0,12,0,0,2,0,0,0,0,20,0,6,26
3469674,"England","9","Whitton","SE9023","OSGB","agricultural","08/05/2018",2018,116293,1,"09:35","15:35","no",16,23,0,40,1,4,95,0,50,"H35 - Intensive arable crops","H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)",,,0,0,1,0,54,0,0,3,0,0,1,0,59,4,0,63
3469678,"England","9","Whitton","SE9023","OSGB","agricultural","08/05/2018",2018,116293,2,"10:01","16:04","no",16,25,0,45,1,2,95,0,75,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)","H35 - Intensive arable crops",,,0,0,0,0,63,0,0,8,0,0,0,0,71,0,0,71
3469684,"England","9","Whitton","SE9023","OSGB","agricultural","08/05/2018",2018,116293,3,"10:18","16:25","no",16,23,0,65,1,2,95,10,20,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H35 - Intensive arable crops",,,0,0,0,1,27,0,0,2,0,0,0,0,30,2,0,32
3469689,"England","9","Whitton","SE9023","OSGB","agricultural","08/05/2018",2018,116293,4,"10:36","16:38","no",18,25,0,40,1,3,95,0,60,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H35 - Intensive arable crops",,,0,0,0,2,34,0,0,0,2,0,0,0,38,1,0,39
3469691,"England","9","Whitton","SE9023","OSGB","agricultural","08/05/2018",2018,116293,5,"10:55","17:00","no",22,25,2,50,2,4,95,5,60,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",,,,0,0,0,0,36,0,0,3,1,0,0,0,40,0,0,40
3491170,"England","23","Great Milton","SP6302","OSGB","agricultural","15/05/2018",2018,102855,1,"10:53","16:55","no",18,23,2,3,1,1,100,0,35,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,,,0,0,0,0,1,0,0,1,0,1,0,0,3,1,0,4
3491174,"England","23","Great Milton","SP6302","OSGB","agricultural","15/05/2018",2018,102855,2,"10:27","16:31","no",16,22,5,4,2,3,100,0,25,"H35 - Intensive arable crops",,,,0,0,1,1,17,0,0,5,1,3,0,0,28,1,0,29
3491175,"England","23","Great Milton","SP6302","OSGB","agricultural","15/05/2018",2018,102855,3,"10:15","16:21","no",15,22,5,4,1,2,100,40,80,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland","H25 - Hedgerows",,,0,0,1,1,42,0,0,7,1,0,0,0,52,0,0,52
3491186,"England","23","Great Milton","SP6302","OSGB","agricultural","15/05/2018",2018,102855,4,"10:06","16:04","no",15,22,5,4,1,3,100,0,1,"H35 - Intensive arable crops",,,,0,0,0,0,20,0,0,3,0,0,0,0,23,0,0,23
3491196,"England","23","Great Milton","SP6302","OSGB","agricultural","15/05/2018",2018,102855,5,"09:46","15:48","no",15,23,5,3,1,1,100,0,30,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,1,2,16,0,0,0,0,0,1,1,21,1,0,22
3496566,"England","183","near Ditton Priors","SO6087","OSGB","agricultural","11/05/2018",2018,102855,1,"10:11","16:17","no",12,14,100,100,3,3,0,0,3,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,,,0,0,1,0,83,0,0,0,0,4,0,0,88,0,1,89
3496567,"England","183","near Ditton Priors","SO6087","OSGB","agricultural","11/05/2018",2018,102855,2,"10:50","16:50","no",11,13,100,100,3,3,0,0,3,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,,,0,0,0,0,37,0,0,0,0,0,1,0,38,4,1,43
3496590,"England","183","near Ditton Priors","SO6087","OSGB","agricultural","11/05/2018",2018,102855,3,"11:06","17:06","no",13,12,100,100,2,2,0,0,3,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,,,0,0,0,0,26,0,0,0,0,0,2,0,28,0,0,28
3496593,"England","183","near Ditton Priors","SO6087","OSGB","agricultural","11/05/2018",2018,102855,4,"11:23","17:23","no",13,11,100,100,3,2,0,0,4,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,,,0,0,1,1,44,0,0,0,0,0,0,0,46,5,2,53
3496617,"England","183","near Ditton Priors","SO6087","OSGB","agricultural","11/05/2018",2018,102855,5,"11:40","17:40","no",14,12,100,100,3,2,0,0,25,"H17 - Dry semi/unimproved (flower-rich) neutral grassland",,,,0,0,1,0,55,0,0,0,0,0,0,0,56,0,1,57
3508695,"Scotland","112","Blairlinnans","NS4085","OSGB","agricultural","16/05/2018",2018,147520,1,"10:00","15:55","no",10,19,1,10,3,2,100,0,2,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,3,0,35,0,0,0,2,1,0,0,41,0,2,43
3508697,"Scotland","112","Blairlinnans","NS4085","OSGB","agricultural","16/05/2018",2018,147520,2,"10:24","16:08","yes",10,19,1,10,1,2,100,0,2,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,0,0,4,0,0,0,2,0,0,0,6,1,1,8
3508706,"Scotland","112","Blairlinnans","NS4085","OSGB","agricultural","16/05/2018",2018,147520,3,"10:38","16:15","no",11,19,1,10,1,2,100,70,20,"H19 - Seasonally wet and wet marshy grasslands","H29 - Lines of trees or scattered trees of parkland",,,0,0,0,0,27,0,0,0,0,0,2,0,29,1,5,35
3508714,"Scotland","112","Blairlinnans","NS4085","OSGB","agricultural","16/05/2018",2018,147520,4,"10:56","16:25","no",12,19,1,10,2,2,100,0,3,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,,,0,0,1,0,11,0,0,0,0,0,0,0,12,0,0,12
3508720,"Scotland","112","Blairlinnans","NS4085","OSGB","agricultural","16/05/2018",2018,147520,5,"11:08","16:34","no",13,19,1,10,2,2,100,0,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland","H40 - Bare ground/weed communities of post-industrial sites",,,0,0,0,0,22,0,0,0,3,2,9,2,38,0,15,53
3520235,"Wales","87","Blaen-y-cwm","SN6634","OSGB","agricultural","18/05/2018",2018,158802,1,"09:47","15:47","no",13,16,40,50,1,1,80,0,10,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H16 - Dry semi/unimproved acid grassland",,,0,0,0,0,24,0,0,0,0,0,1,2,27,4,0,31
3520259,"Wales","87","Blaen-y-cwm","SN6634","OSGB","agricultural","18/05/2018",2018,158802,2,"09:55","16:00","no",13,16,40,30,1,1,80,0,10,"H16 - Dry semi/unimproved acid grassland",,,,0,0,0,0,29,0,0,0,0,0,0,7,36,3,0,39
3520262,"Wales","87","Blaen-y-cwm","SN6634","OSGB","agricultural","18/05/2018",2018,158802,3,"10:15","16:20","no",14,16,20,30,1,1,80,0,20,"H19 - Seasonally wet and wet marshy grasslands",,,,0,0,0,2,56,0,0,1,0,0,0,0,59,4,2,65
3520276,"Wales","87","Blaen-y-cwm","SN6634","OSGB","agricultural","18/05/2018",2018,158802,4,"10:40","16:40","no",14,16,20,30,1,1,80,0,40,"H22 - Dry scrub/shrub thickets","H17 - Dry semi/unimproved (flower-rich) neutral grassland",,,0,0,0,0,19,0,0,0,2,0,0,0,21,5,1,27
3520287,"Wales","87","Blaen-y-cwm","SN6634","OSGB","agricultural","18/05/2018",2018,158802,5,"10:50","16:50","no",14,16,20,30,1,1,80,5,20,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H25 - Hedgerows",,,0,0,0,0,27,0,0,0,0,0,0,0,27,2,0,29
3533717,"Scotland","86","Grantown-on-Spey","NJ0327","OSGB","semi-natural","24/05/2018",2018,147520,1,"09:51","16:00","no",13,21,0,0,1,1,100,65,8,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland","H28 - Mature mixed broadleaved and coniferous woodland",,,0,0,3,0,16,0,0,0,1,2,1,1,24,1,2,27
3533720,"Scotland","86","Grantown-on-Spey","NJ0327","OSGB","semi-natural","24/05/2018",2018,147520,2,"10:15","16:10","no",14,21,0,0,1,1,100,0,13,"H19 - Seasonally wet and wet marshy grasslands",,,,0,0,2,0,17,0,0,0,0,0,0,0,19,0,0,19
3533723,"Scotland","86","Grantown-on-Spey","NJ0327","OSGB","semi-natural","24/05/2018",2018,147520,3,"10:34","16:19","no",14,21,0,0,1,1,100,65,17,"H27 - Mature coniferous woodland",,,,0,0,1,0,10,0,0,0,0,0,0,0,11,1,0,12
3533724,"Scotland","86","Grantown-on-Spey","NJ0327","OSGB","semi-natural","24/05/2018",2018,147520,4,"10:52","16:36","no",14,20,0,0,0,0,100,90,25,"H28 - Mature mixed broadleaved and coniferous woodland",,,,0,0,0,0,4,0,0,0,0,0,0,0,4,1,1,6
3533726,"Scotland","86","Grantown-on-Spey","NJ0327","OSGB","semi-natural","24/05/2018",2018,147520,5,"11:08","15:46","no",16,20,0,0,0,1,100,10,30,"H27 - Mature coniferous woodland",,,,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,3
3533728,"Scotland","85","near Blair Atholl","NN8664","OSGB","semi-natural","23/05/2018",2018,147520,1,"12:01","17:31","no",13,21,95,5,2,3,75,0,8,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H20 - Bracken dominated glades or hillsides",,,0,0,2,0,57,0,0,0,2,0,5,0,66,0,1,67
3533729,"Scotland","85","near Blair Atholl","NN8664","OSGB","semi-natural","23/05/2018",2018,147520,2,"11:42","17:23","no",13,21,100,5,2,2,75,0,7,"H20 - Bracken dominated glades or hillsides",,,,0,0,0,0,68,0,0,0,0,0,0,0,68,0,2,70
