Gene_ID,cds_length
VXN,624
UQCRC2,1362
FYTTD1,957
TRPM4,3645
JRK,1707
MAT1A,1188
NFRKB,3900
NDUFAF2,510
SAMD12,606
FST,1035
UBR2,5268
GPAA1,1866
SEMA3E,2328
CDH12,2385
PRTFDC1,678
QRICH1,2331
HOXA5,813
USP42,3951
GLRX5,474
SCFD2,2055
HERC4,3150
PTCRA,846
SYNE2,20724
UNC93A,1374
PDGFRA,3270
MCIDAS,1158
TMTC1,2649
ANKH,1479
CSK,1353
FBXO9,1314
SCN10A,5871
LACTB,1644
SELENOH,369
PDZRN3,3201
OTUB1,816
LIN7B,624
MTERF1,1200
USP8,3357
FAM8A1,1242
TERT,3399
CRY1,1761
GLYCTK,1572
COX7A1,240
RTN4,3579
S100P,288
RELN,10383
AMTN,630
HBZ,429
IQCK,864
ALKBH6,717
FDCSP,258
TCTA,312
TXK,1584
SP1,2358
WDR82,942
RETREG1,1494
CA8,873
AOPEP,2460
SNX9,1788
STPG2,1380
COL6A6,6792
HS3ST3B1,1173
SEL1L3,3399
ABHD15,1407
LZTS1,1791
PPP6R3,2622
RNF44,1299
WDR45B,1035
AMPH,2088
CHD7,8994
PARP15,2037
PLEKHH1,4095
SLC22A3,1671
COG4,2370
NIPSNAP3A,744
DHX34,3432
CHPF,2328
DNM1,2595
CYP7A1,1515
EYA4,1920
GSK3B,1263
PDGFRB,3321
GTF2A1,1131
SMIM18,288
NT5C1B,1653
MTERF3,1254
ABCB9,2301
C1orf202,549
HSPB1,618
SLC1A6,1695
NUDT14,669
ZNF142,5664
C7orf25,1266
MTTP,2685
CLEC5A,567
REST,3294
DAD1,342
GRIN2C,3702
UBXN2A,780
CCDC177,2124
IFT43,627
SUN3,1074
ZNF135,1977
TRIB1,1119
CFI,1752
SHOX2,960
ARIH1,1674
RIPK2,1623
DBF4,2025
IGLON5,1011
NR2F6,1215
KDM4B,3291
EMCN,786
SPTLC2,1689
PLXNB1,6408
MYH13,5817
MPP4,1914
CREM,900
TBKBP1,1848
SKIC8,918
AKTIP,879
LRRC69,1044
SLC25A27,972
SNCAIP,2760
MED13,6525
UBXN2B,996
DNAH11,13551
BAK1,636
RAP1B,555
COQ2,1116
LY6S,405
TP53I13,1182
TMEM67,2988
FILIP1,3642
FLACC1,1269
AP2S1,429
TAGAP,2196
ANAPC4,2427
PRIM2,1530
FOXP2,2148
PPP2R1A,1770
PNKD,1158
NFKB2,2703
EARS2,1572
SLC18B1,1371
TRPM7,5598
VPS35L,2892
ASNSD1,1932
CCDC25,627
RFX6,2787
SLC35B3,1110
PAFAH1B1,1233
CYP2F1,1476
SPINK5,3195
PUS10,1590
MEX3B,1710
APH1B,774
CCDC106,843
LRTM1,1038
RPL24,474
RAB4B,642
SCAMP2,990
TOP1MT,1806
HKDC1,2754
TMEFF1,1143
PRPF18,1029
SPATA22,1092
ERBIN,4239
RASA2,2550
KLC1,1920
MTFMT,1170
ROR2,2832
ARRDC5,987
CTU1,1047
NELFA,1587
PAX5,1176
GPR63,1260
BLVRA,891
MCMDC2,2046
B4GALNT3,2997
CATSPERG,3480
GRAMD2A,1065
ZNF33A,2436
PPP2R3A,3453
AOX1,4017
PPP1R9A,4125
GUCY1A1,2073
ZNF609,4236
ARNT2,2154
DERL1,756
KCNMB4,633
SNRPF,261
NLRP4,2985
PYROXD2,1746
COX14,174
ZNF560,2373
PRIM1,1263
FBXO46,1812
CIAPIN1,939
AKT2,1446
TOR1A,999
RGS22,3795
SLC44A1,1974
H2AC19,393
BHLHE40,1239
TBP,1020
SMIM42,213
GDF3,1095
THAP2,687
WASHC2C,4026
ZCRB1,654
EIF2AK4,4950
FLG,12186
FLG2,7176
MAK,1947
KPLCE,753
KRAS,567
LCE7A,288
PARP9,2460
CCNC,852
TBX3,2172
ZNF34,1620
GXYLT1,1323
TFR2,2406
MSI2,987
COTL1,429
MLF2,747
FAM240C,288
LCMT1,1005
EHD4,1626
UGT1A10,1593
FMN1,4260
UQCRB,336
ZP4,1623
CYP1A2,1551
TLE4,2322
TRIM55,1647
SP140L,1743
RPL27,411
GOLM2,1311
ZNF747,996
USP7,3309
CHRNA9,1440
TMEM43,1203
NDST3,2622
GABARAPL1,354
ASB16,1362
TBC1D9,3801
PYDC5,342
AOC3,2292
WWP1,2769
TMEM147,675
RSC1A1,1854
ODAD4,2019
GNS,1659
FAM193A,4548
ADPRM,1029
HAPLN3,1083
TAFA4,423
MED9,441
BASP1,684
CEP19,492
ARL4D,606
COMMD1,573
IVD,1272
ZNF671,1605
RMND5B,1182
CAAP1,1086
NLRP1,4422
PEG3,4767
MYLK,5745
ATP5MG,312
CAMSAP1,4809
PHAF1,1269
NBPF10,11388
PTGDR2,1188
SAC3D1,1077
FUT9,1080
TMEM117,1545
FBXL16,1440
AKNA,4320
THOP1,2070
HERPUD1,1176
ATG13,1653
COPZ1,534
ACOX3,2103
GOLM1,1206
NGDN,948
INSYN1,882
C15orf40,462
LRWD1,1944
CEP57L1,1383
MDGA2,3078
OR3A2,948
ATP10B,4386
C3orf33,885
ASIC1,1587
CD68,1065
NUGGC,2391
CPSF2,2349
SYNPO,2712
ICA1,1452
PTRH1,645
AP3B2,3306
ADGRG1,2064
NUDCD2,474
PCM1,6075
LIG3,3030
PHLDA1,1206
TLE6,1719
LHX6,1179
CTSG,768
ATG10,663
HNF1A,1896
ADCK1,1572
ULBP3,735
FGD2,1968
SLMAP,2529
TEDDM1,822
PNPLA6,4098
PHF24,1203
UNC13B,13023
RGSL1,3231
RWDD2A,879
SERPINB1,1140
LRP10,2142
NOPCHAP1,558
CC2D2B,4314
HOXC10,1029
RNGTT,1794
TAF11L11,597
PHAX,1185
GPN3,855
KAZALD1,915
SEMA5A,3225
AP1G2,2358
LGI1,1674
TRIM63,1062
CDK4,912
STAP2,1212
SPRR5,327
LPA,6123
FHIP2A,2298
EIF4A1,1221
TMEM181,1428
RGR,876
IGFBP6,723
SELENOP,1146
PTPN20,1263
EMG1,735
KLHL32,1863
LYSMD3,921
ZNF713,1332
MESP1,807
PTPRZ1,6948
TACC3,2517
ZNF770,2076
TMTC2,2511
RNF14,1425
TPMT,738
WDR83,948
GABRG3,1404
HECTD4,13257
RSL24D1,492
INSL4,420
ALG2,1251
ENDOG,894
DEPP1,639
SNCG,384
ABCA2,7311
NEO1,4386
ZNF709,1926
USP5,2577
C3orf62,804
MAST1,4713
ZMIZ1,3204
CCDC66,2847
SAFB,2754
LIMK1,1944
ARLN,201
ENY2,306
GLB1L2,1911
F11,1878
FOXO3,2022
SMARCA2,4773
LASP1NB,78
MEOX1,765
FBXO24,1743
TEPSIN,1782
ZNF292,8172
CCS,825
HOOK3,2157
CEP55,1395
TAF5,2403
ZFYVE16,4620
TRIM73,753
CITED2,813
SYCE1,1056
SPDEF,1008
RSBN1L,2541
TOB1,1038
ZKSCAN2,2904
SMTNL1,1485
ZNF391,1077
LETM2,1476
ELMO3,2163
ASPA,942
CELF2,1566
TMEM106B,825
CFAP221,2523
TNFAIP3,2373
PLA2G4D,2457
NUSAP1,1326
NUS1,882
XKR9,1122
ITGB4,5469
PRDM10,3471
TRERF1,3639
TSPAN33,852
FSBP,900
NMUR2,1248
ANO10,1983
HERC5,3075
TMEM170A,435
SLC36A1,1431
SGO2,3798
RAB26,771
CLEC2D,576
RHPN1,2013
PSPH,678
ANKRD34A,1491
STOML1,1197
DDAH1,858
LBX2,597
SSTR1,1176
KNDC1,5250
MAIP1,876
TEX22,453
ZNF697,1638
GMFB,429
LHX8,1041
SNRPG,231
SDAD1,2064
WBP11,1926
BBOX1,1164
ZNF319,1749
ISG15,498
CSNK1A1,1014
CIMIP6,864
ZDHHC16,1134
NOVA1,1524
TUBB2A,1338
ALPK3,5118
VDAC3,852
TSPO2,513
SLTM,3105
HOATZ,510
GZMB,744
OR9H1,927
PNPLA2,1515
ABCD2,2223
ACTN1,2745
OGFOD2,1053
ZNF117,1452
ARHGAP33,3864
ARFIP1,1122
MYO1G,3057
SFTPB,1146
MICOS13,357
NUMA1,6348
LRATD2,933
DDA1,309
NDUFA12,438
SDHA,1995
CPED1,3081
POLR1C,1041
RAD23A,1092
RHOF,636
SEMA3G,2349
FHOD1,3495
CDC14B,1497
TMEM263,351
OAZ2,570
ATP13A5,3657
ZMYND10,1323
CCDC59,726
BHLHA15,570
C12orf57,381
ELFN1,2487
AMY2A,1536
COX6B1,261
TOMM7,168
PIGM,1272
MARCHF9,1041
SERPINB9,1131
GARIN1A,903
CAPN7,2442
ARL6IP4,714
ZNF579,1689
CHN2,1407
KLF2,1068
PVR,1254
CEP135,3423
EFHC1,1923
PSAT1,1113
MAN2B1,3036
WDR19,4029
NRXN3,4716
ZNF280D,2940
CUL1,2331
SDR39U1,882
BRD3OS,255
MOB3B,651
SMAP1,1404
FKTN,1386
STOX1,2970
TMEM100,405
ACOT2,1452
INSYN2B,1608
ODAPH,393
PSAP,1575
FBXL2,1272
PRRC1,1338
GALNT7,1974
GPR68,1098
TMEM202,822
UBE3A,2619
FOS,1143
PIP4P2,774
RNF213,15624
TGFBI,2052
UBE2D3,444
MYH7,5808
TECR,927
GTPBP2,1809
FGL1,939
NAE1,1605
ALDOB,1095
SCUBE3,2982
KCNMB2,708
TNFSF13,753
CDX1,798
XPNPEP1,2001
NTS,513
CALCA,426
BTN3A2,1005
KLRD1,540
CCDC34,1122
HHATL,1515
MRPL58,621
ATP5MC3,429
DNLZ,537
BARHL1,984
TTLL11,2133
RPLP1,345
SYT10,1572
TMEM209,1686
B3GNT4,1137
CCDC90B,765
MRPS2,891
MRPL30,486
OR7C1,963
C8orf34,1617
APOE,954
CDKN2A,471
ADGRD1,2625
PAPPA,4884
ID2,405
FBXL22,696
ANGPT2,1488
SHD,1023
TMEM252,513
SEMA3A,2316
KIF2A,2235
ZWILCH,1776
ZNF514,1203
CTSL,1002
MBD3,876
GTF2E2,876
SEMA4D,2589
MRPS23,573
RPA3,366
CD300LG,999
SRSF7,717
ZNF224,2124
MKLN1,2208
RBIS,303
PTBP1,1674
SERINC1,1362
LRRC73,951
TEKT1,1257
GMPR,1038
NECTIN1,1554
CPLX3,477
SRRM4,1836
NUP93,2460
PATL2,1632
PCDHGC4,2817
USP32,4815
DOCK3,6093
TKFC,1728
SLC16A7,1437
OC90,1434
SLC4A9,2880
TTYH3,1572
MAP3K5,4125
SERINC4,1557
PPP1R16A,1587
TP53BP1,5934
NIT2,831
DNAJC9,783
ABITRAM,546
HIC1,2145
OCM,330
NT5C2,1686
PNPO,786
PPIL1,501
SPOPL,1179
DBNL,1293
PUM3,1947
GYS2,2112
ELP6,801
NPAT,4284
TXNDC5,1299
CD28,663
BCL2L11,597
KPNB1,2631
FOLR2,768
DRC5,1506
RELB,1740
PEX6,2943
LRRC49,2061
NDST1,2649
WDR43,2034
COPE,927
ALG3,1317
TSPAN19,747
INTS8,2988
TMEM109,732
BICD1,2928
MRPL49,501
TDRD9,4149
RIPOR2,3144
PXYLP1,1443
ZNF140,1374
ABCG4,1941
CLEC18B,1341
ASB1,1008
BNIP3L,660
PAK6,2046
RBKS,969
RYR2,14904
KCTD13,990
ARRDC1,1302
PELI2,1263
TBX4,1641
RACK1,954
SLC22A17,1896
PRMT9,2538
PLCB3,3705
CCDC38,1692
PHYH,1017
PRR15,390
PLEKHF2,750
SLC35F4,1458
JPH3,2247
CLXN,636
XRCC2,843
TCL1A,345
ZNF771,954
HS3ST5,1041
PIK3CA,3207
PKD2,2907
MTPN,357
APAF1,3747
CA7,795
ASB15,1767
MRAP2,618
ANKRD46,687
ANGPTL2,1482
CHRNB4,1497
RHBDL1,1122
SLC31A2,432
INIP,315
MFAP1,1320
CCDC61,1539
HEXIM2,861
PCDH10,3123
PNLIPRP3,1404
FAM81A,1107
GPAM,2487
GATB,1674
BARX1,765
HAGH,927
PCMTD1,1074
CAPG,1047
RAPGEF1,3792
RNF227,573
VMO1,609
CAMK1,1113
CEP85L,2418
CDK12,4473
CCDC32,558
SIGLEC7,1404
LSMEM1,396
NDUFAF6,1002
ZNF3,1341
RALGAPA1,7629
FAM135A,4548
SLC13A2,1779
SYCE2,657
PIK3R2,2187
SLC7A11,1506
ALDH1A2,1557
HYAL1,1308
TTPA,837
CARD19,552
EPHA5,3051
SULT1A4,888
RASSF1,1023
PRKCQ,2121
SOHLH1,1164
PI4K2B,1446
PBK,969
ZFP2,1386
TEX50,534
NAPSA,1263
PLIN2,1314
BIRC5,429
ISL2,1080
S100Z,300
RPL9,579
HRH2,1269
NRROS,2079
SPINK6,243
RANBP3,1704
CLDN4,630
FBXL7,1476
AMZ1,1497
EXOSC4,738
SLU7,1761
CYP7B1,1521
NR1D2,1740
ZNF18,1650
CPQ,1419
NFAT5,4650
UMAD1,414
SPATA1,1323
EFCAB11,492
VKORC1L1,531
NBPF19,11532
HEPACAM2,1389
PCDHGB7,2790
CTXND1,180
UBLCP1,957
ZNF620,1269
ST8SIA2,1128
PCP4L1,207
SHISAL2A,573
MYL2,501
FAM133B,744
VRK1,1191
PM20D1,1509
ARPC5L,462
GCNT3,1317
STYXL2,3477
TNC,6606
SETD2,7695
CASP6,882
PAIP1,1440
ATP6V1H,1452
GATA3,1335
IL16,3999
PPIL4,1479
SPRR2E,219
IQCM,1506
TMCO2,549
LIN28A,630
ABHD18,1395
KIFBP,1866
MRM2,741
INSC,1599
UPP1,933
ADORA2B,999
MRPL42,429
CSH2,654
ZKSCAN3,1617
ANKRD30A,4194
UBTD1,684
CORO2B,1443
SPICE1,2568
CCDC186,2697
CDH24,2346
BICDL2,1527
PRR15L,312
PLEKHF1,840
SHF,1467
FASTKD3,1989
HNRNPD,1068
PATE2,342
ANKFY1,3510
MYO9B,6474
NLRP14,3282
SLC25A16,999
FNTB,1314
TFAP4,1017
XRRA1,2403
RARS1,1983
WIF1,1140
PLAC9,294
CLPX,1902
DTNBP1,1056
AKR1E2,963
IFT172,5250
DNAH3,12213
RPP25L,492
PYY,294
NUP214,6273
CCDC137,870
MYRIP,2580
TCTN2,2094
XRCC3,1041
ITGA2B,3120
TWNK,2055
SCNN1B,1923
GRIK5,2943
NAT10,3078
PI4K2A,1440
ADCK2,1881
MYMX,255
SGK1,1581
UBR1,5250
MTMR4,3630
HMGA2,330
BIN3,762
RUNX3,1248
INHBA,1281
DNTTIP2,2271
KCNMA1,3711
PITPNM2,4050
TMIGD3,1044
POLM,1485
AP3D1,3648
P3R3URF,288
COX7C,192
EPHA3,2952
ELAC2,2481
TRIM52,864
VPS13C,11262
FCHO2,2433
KLRG1,570
ZC2HC1B,669
CFAP20DC,2445
QNG1,1026
CMTM2,747
OAS2,2064
RSPH9,831
KDM8,1251
CDKN2B,417
PIP5K1B,1623
ESRRA,1272
KCNJ8,1275
CNNM2,2628
KRT86,1461
CYP26A1,1494
KRT75,1656
XPO6,3378
SEC23A,2298
ARAP2,5115
KICS2,1338
POLR3A,4173
HDAC3,1287
NXPE3,1680
TMT1A,735
SNTB1,1617
TSPAN8,714
RHOC,582
NEDD4,2703
FBXO43,2127
ADCY8,3756
TRIM44,1035
RIF1,7419
KIF20B,5463
ANK1,5643
TRIM49D1,1359
LYZL4,441
PKNOX2,1419
CEP290,7440
SIGLEC6,1362
FERMT2,2043
NDUFA8,519
FGFBP3,777
AP3M1,1257
EXOSC3,828
MCCC1,2178
LAT2,732
SEC24B,3807
SESN1,1656
HACD4,699
BIRC3,1815
ZNF714,1668
SNX29,2442
VCP,2421
RBM24,711
BBC3,582
PAAF1,1179
TRHDE,3210
CFAP58,2619
ZNF577,1458
KIAA1586,2364
DDX50,2214
NRIP2,846
ACSM2A,1734
ELOVL7,846
SDHAF4,327
ANKLE2,2817
PERP,582
POP4,663
C5orf46,264
HCRTR2,1335
RTF1,2133
SAR1B,597
MYOCD,2961
PPM1A,1149
CRX,900
SPG11,7332
CFAP69,2826
LYL1,843
SFT2D1,480
ZNF439,1515
CD9,687
EXO1,2541
WNK4,3732
EZR,1761
CTNS,1104
MIOS,2628
PCDHGA10,2811
RANBP17,3267
PGM2L1,1869
ZNF485,1326
MAPK8IP3,4014
MSI1,1089
S100A13,297
ZNF875,1923
ZNF32,822
ABCA1,6786
KPNA2,1590
UEVLD,1416
C4orf36,354
OPTN,1734
FAM229B,243
P2RX2,1416
ZNF746,1983
CFAP126,534
SCGN,831
SPMIP8,651
GJB4,801
SLC7A2,1977
PDS5A,4014
ING3,1257
SLX1A,828
GJB7,672
TMEM106A,789
ALS2CL,2862
NEMF,3231
TMEM221,876
ZNF584,1266
ZSCAN32,2094
BOD1,558
CREBRF,1920
IGSF23,579
WDR72,3309
FOXJ3,1869
MYMK,666
ARHGAP45,3411
IL33,813
FAM3C,684
HAGHL,849
WDR41,1380
CCDC91,1326
MELK,1956
KCNK1,1011
GDAP1,1077
DPF3,1137
SPRED1,1335
ZSCAN16,1047
CD320,849
MARK2,2367
MBLAC1,801
AMFR,1932
RTCA,1101
SKAP2,1080
CD164,594
RAMAC,357
RNF212B,903
TRPA1,3360
DNAJA4,1194
TRIP11,5940
UBE2N,459
CFAP141,306
DNAAF11,1401
SPP2,636
ISOC1,897
CS,1401
DDX41,1869
H3-3B,411
NCALD,582
COPS6,984
TMEM170B,399
TM2D3,744
ZNF653,1848
CKLF,459
ZNF284,1782
KCNH6,2877
NGB,456
NKAIN3,657
TTC6,5661
ETV2,1029
CNEP1R1,378
ATAD2,4173
PPIP5K1,4473
TP73,1911
PRKAR2A,1215
CENPK,810
CCT4,1620
FBXO27,852
KCNH4,3054
PPIA,498
TOX4,1866
TMEM97,531
CLEC11A,972
ZNF20,1599
ZNF205,1665
CRTC1,1905
RPS6KB1,1578
MORF4L1,972
RNF212,894
SIAH2,975
GIMAP8,1998
GSPT1,1914
ELOC,339
PLAAT1,507
MYL10,681
PACS2,2715
ZBTB45,1536
FMNL3,3084
ELMO1,2184
SLC6A17,2184
TPRN,2136
PCDHGA12,2799
SPOCK3,1302
SDHAF2,501
TXN,318
PCOLCE2,1248
HES4,666
SLC35A4,975
AHRR,2094
PRR16,915
PLGRKT,444
SRPRA,1917
TNPO1,2697
SLC45A3,1662
DPYSL5,1695
ILF3,2697
DENND10,1074
IFT122,3726
UBAP2,3360
ST3GAL2,1053
DYNLT5,540
ATF1,816
TPD52,624
GLS,2010
GOLT1A,399
DLAT,1944
CSNK2A2,1053
RARRES2,492
ZRANB1,2127
RPS8,627
BBS7,2148
PLEKHS1,1407
SNX20,951
MON2,5154
EPN2,1926
RBM20,3684
TYRO3,2673
CHST15,1686
GUCA1A,606
GLRX,321
SEC63,2283
NSD3,4314
AKAP19,288
DTX4,1860
GHRHR,1272
CCDC158,3354
VDAC1,852
DAPK1,4293
MYO7A,6648
DGKI,3174
ZRANB3,3240
ZNF503,1941
PWWP2B,1773
SNX27,1626
NOLC1,2100
VHL,642
RHOA,582
GNA12,1146
VAC14,2349
LMTK2,4512
ALKBH5,1185
YTHDF3,1758
CD300LF,873
SERPINE1,1209
ARHGEF3,1581
ELMOD2,882
GNRH1,279
LSM8,291
DDHD2,2136
TEN1,372
KIF5B,2892
GFM2,2340
CRYGN,549
ACTG2,1131
GSTM5,657
CLK3,1473
ECHDC1,906
ZNF732,1758
AEBP1,3477
KIAA0232,4188
NUBP2,816
AADAT,1278
SLC46A1,1380
ZSCAN22,1476
RHOG,576
CYP4F12,1575
MYO1D,3021
LRRC9,4485
MYOG,675
CD151,762
B3GALNT1,996
OPN3,1209
SOS2,3999
RAC1,579
BMP10,1275
IRF8,1281
OSR1,801
FAM135B,4221
MRS2,1332
CCN1,1146
MRFAP1L1,384
PCGF3,729
NSMAF,2754
YPEL3,474
PLXNA4,5685
ATAD1,1086
CLIP4,2118
NPIPA9,1110
ZNF610,1389
RAB19,654
SSBP3,1167
IL27,732
ZC3H10,1305
ZNF573,1998
BRAF,2301
NME3,510
ANKRD33B,1485
PDZRN4,3111
CRHBP,969
ARRDC4,1257
SLCO1A2,2013
FAM117A,1362
ZNF738,1128
PIGBOS1,165
RALGPS1,1674
EIF4E1B,729
AP3S2,582
SMPDL3A,1362
RWDD4,567
SUPT5H,3264
CPD,4143
BUD13,1860
UBE2D2,444
OLFML2B,2253
CPZ,1959
GGA2,1842
CALHM4,945
YPEL4,384
IL22RA1,1725
MCUR1,1080
BCL11B,2685
KRT74,1590
DPYS,1560
GPR132,1143
NUDT8,711
DPH1,1317
PTPN6,1788
TRMT5,1530
ADAMTS16,3675
THYN1,678
ADAMTS17,3288
RPA2,813
ARHGAP5,4509
CHCHD2,456
ATXN1,2448
KIAA0513,1236
ADAM8,2475
SLC26A1,2106
IDH2,1359
FAM153A,933
TMEM225B,666
CCDC85C,1260
FAM47E,1182
TPSAB1,828
NEK9,2940
EMP2,504
RP9,666
TRAPPC3,543
SAAL1,1425
PAICS,1278
GTF3C5,1560
ZNF480,1608
CUX1,4518
PYROXD1,1503
XPO7,3264
POLDIP2,1107
HHEX,813
ABCC11,4149
MARCKSL1,588
FAF2,1338
TSSK6,822
TUBGCP2,2709
FXYD3,264
DMXL2,9177
SFT2D2,483
RPL10A,654
ZNF2,1278
SMOC1,1308
C1orf185,600
TMEM182,690
CDK10,1083
A2M,4425
PPARG,1428
MTRF1L,1143
INO80B,1071
GFPT2,2049
ZNF202,1947
AP4B1,2220
KATNA1,1476
STRADA,1296
CCNK,1743
CXCL8,300
MGST2,444
NCOA4,1845
CHAC1,669
EVL,1257
MFGE8,1164
STC1,744
CHIC2,498
PNOC,531
MRPL1,978
SYPL1,726
TBC1D32,3774
SPI1,813
SLC45A4,2427
EZH2,2256
DCAF16,651
TMEM154,552
SLC45A1,2247
MS4A13,459
PROM1,2598
PDE7A,1449
CMYA5,12210
SERPING1,1503
DUSP10,1449
ACP5,978
LTV1,1428
IMMT,2277
MEP1A,2241
MMP25,1689
PDCD6,576
BRMS1L,972
PAQR5,993
UNC13A,5112
NANS,1080
NECAB2,1161
CYP17A1,1527
ERN2,2781
CILK1,1899
NKX6-3,798
MARK3,2262
DCAF13,1338
CDC7,1725
CEACAM6,1035
BICRAL,3240
PPP1R26,3630
CDK14,1410
FREY1,297
FCGRT,1098
MYCT1,708
MOGAT2,1005
TBX18,1824
RABEPK,1119
CD5,1488
COMTD1,789
TPP1,1692
GCLC,1914
IL2RA,819
TONSL,4137
COQ7,654
C10orf105,402
DDX21,2352
PGAP4,1212
TMEM265,327
CCDC181,1530
ZC3H18,2862
SMIM27,168
VAT1,1182
TBC1D31,3201
CIMAP2,1257
ATP6V1G1,357
USP45,2445
POLG2,1458
RABGAP1,3210
DCAF5,2829
LEMD1,546
SPDYE1,1131
P3H2,2127
GIGYF1,3108
ZNF195,1890
NME4,564
DNMT1,4899
OPALIN,426
GFI1,1269
LLGL2,3063
ADIPOQ,735
TRIM59,1212
ZFHX2,7719
NSMCE4A,1158
RNASE6,453
ARB2A,1251
DNAL1,573
XXYLT1,1182
PHETA1,750
TFEC,1044
ENPP3,2628
HSD17B2,1164
FGF12,546
MAPK1IP1L,738
MYO1A,3132
JKAMP,936
GIMAP1,921
GK5,1590
MYLK4,1167
ASH2L,1887
TRIM22,1497
IDI1,855
TYW1B,2007
EMC8,633
TIFAB,486
LSM11,1083
PGBD1,2430
SFTPD,1128
UTP15,1557
TRAF1,1251
GCK,1398
KCTD8,1422
MCUB,1011
SUPT3H,954
ST8SIA1,1071
PLEK2,1062
PARP3,1602
NDRG4,1059
ECT2L,2715
JCHAIN,480
TTC39B,1851
ZCCHC8,2124
GPR146,1002
PLEKHD1,1521
PRCP,1491
CACUL1,1110
FRYL,9042
HAUS4,1092
ZNF76,1713
FASTK,1650
RAB3GAP2,4182
GABRA1,1371
PITRM1,3114
LRRC23,1032
JAGN1,552
TXNDC8,384
NDUFB5,570
COQ4,798
RAB1A,618
WDR88,1419
URI1,1608
GKN1,558
CORIN,3129
SPAG16,1896
THEM6,627
SCYL1,2427
PRPF40B,2679
GALNT12,1746
FGF1,468
AZIN1,1347
ADGRG7,2394
PSG4,1260
LRRC58,1116
ZCCHC7,1632
CCSER2,3144
TM4SF1,609
EXOC5,2127
VEPH1,2502
GRAPL,357
SLC36A2,1452
TAGLN2,600
TMEM88,480
UGT1A7,1593
GAD2,1758
ZSCAN1,1227
ZPBP2,1017
EBI3,690
SLC22A4,1656
MET,4173
GSDMA,1338
ZNF675,1707
CIPC,1200
ALOXE3,2136
CTNNA3,2688
IGSF10,7872
PLPP3,936
ATG12,423
COL5A2,4500
PPFIBP1,3018
MEIOSIN,1917
MOGAT3,1026
MFSD12,1443
WDR53,1077
ESR1,1788
LGALS3BP,1758
WAPL,3573
LCN1,531
MYH6,5820
SDE2,1356
TRADD,939
NDUFA2,300
SH2D3C,2583
SLC25A13,2028
MAP6D1,600
SYNGR4,705
CALM3,450
BPHL,876
PGM1,1689
CYCS,318
MRRF,789
IFT56,1665
NAT2,873
OPA1,3048
ADAM7,2265
SLC30A5,2298
SLC12A3,3066
KHDRBS3,1041
SLC17A2,1437
C1QTNF7,870
ADGRA1,1683
ENTR1,1308
HACD1,867
TMEM205,570
TMEM214,2070
PEBP4,684
IMMP2L,528
ZNF257,1692
NIPSNAP2,861
ZC3H11A,2433
SLF2,3522
CILP2,3471
NCS1,573
SLC20A2,1959
ZNF557,1293
STRBP,2019
SIGLEC5,1656
F2RL3,1158
CYP2E1,1482
C5orf47,531
MBLAC2,840
TRIP13,1299
TAF8,933
PACC1,1053
CACNA2D1,3276
TEX36,561
PPP2R2B,1332
COX15,1233
MDGA1,2868
SEPTIN10,1365
SLC22A9,1662
GNL2,2196
KLF3,1038
SPNS1,1587
HLA-DRB5,801
PRKDC,12387
INTS12,1389
EEF1E1,525
FBLN5,1347
ZNF44,1848
ADM,558
RANBP3L,1398
ZNF169,1812
SAP25,894
NRAS,570
COX7A2,252
YWHAG,744
ITPKC,2052
ANLN,3375
NCMAP,309
TRAF2,1506
CEP126,3354
PET100,222
FAM234A,1659
PHACTR2,1938
EFCAB7,1890
CCDC152,765
C19orf12,426
ZCCHC24,726
ACCS,1506
PAX2,1185
ADAM17,2475
F2RL1,1194
PCDHGC5,2835
IFT20,399
GDNF,636
ZNF608,4539
CFAP96,930
AGAP3,2736
SLC2A1,1479
TEX15,9519
IDI2,684
FXYD1,279
DACT1,2400
SRFBP1,1290
RASSF4,966
TCF24,504
LSM12,588
MCM4,2592
DHX15,2388
GATD1,663
OSMR,2940
SERPINA11,1269
CDCA4,726
PELP1,3393
LIN7A,702
SLC39A2,930
MLLT11,273
KCNH5,2967
IP6K3,1233
CPM,1332
PRPF39,2010
C11orf65,942
DNAH7,12075
IRF2,1050
MALSU1,705
HNRNPK,1395
SOSTDC1,621
ARL4A,603
BLMH,1368
TPCN2,2259
RMND1,1350
SND1,2733
CYSTM1,294
ANXA8,984
SF3A3,1506
ZC3H8,876
CXCR6,1029
NCK1,1134
INPP5A,1239
CDH10,2367
INTU,2829
MAP2K2,1203
RACGAP1,1899
SULT1C2,891
ABRACL,246
TTC1,879
CCR1,1068
RARRES1,885
PLVAP,1329
TTC9,669
EFHB,2502
H2BC12,381
CC2D2A,4863
UTRN,10302
MMP14,1749
SPAST,1851
MIGA1,1803
AP1M1,1272
LASP1,786
RBM27,3183
HIF1A,2481
AHSG,1104
RAB3IL1,1149
MYOF,6186
CHCT1,711
AXIN2,2532
XPO5,3615
SPATA19,504
KCTD7,870
OXCT1,1563
STRN,2343
TRIM49B,1359
RPL39L,156
ZBTB3,1575
ST6GALNAC3,918
CCZ1B,1449
HEPACAM,1251
TIPARP,1974
ALDOC,1095
PUS3,1446
SBK3,1080
RC3H1,3402
CLASRP,2025
ACP3,1161
TP53I11,570
RASL11B,747
AGAP5,2061
TMEM33,744
KCNJ13,1083
PLAU,1296
SGO1,1584
WASF1,1680
ADCY3,3435
